Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
64,1,blackhole,riscv_0,97280,L1,multicast,one_to_all,True,False,True,4,0,395.0,0.1620253164556962
128,1,blackhole,riscv_0,98304,L1,multicast,one_to_all,True,False,True,4,0,395.0,0.3240506329113924
256,1,blackhole,riscv_0,99328,L1,multicast,one_to_all,True,False,True,4,0,403.0,0.6352357320099256
512,1,blackhole,riscv_0,100352,L1,multicast,one_to_all,True,False,True,4,0,404.0,1.2673267326732673
1024,1,blackhole,riscv_0,101376,L1,multicast,one_to_all,True,False,True,4,0,413.0,2.4794188861985473
2048,1,blackhole,riscv_0,102400,L1,multicast,one_to_all,True,False,True,4,0,428.0,4.785046728971962
4096,1,blackhole,riscv_0,103424,L1,multicast,one_to_all,True,False,True,4,0,475.0,8.623157894736842
8192,1,blackhole,riscv_0,104448,L1,multicast,one_to_all,True,False,True,4,0,540.0,15.170370370370371
16384,1,blackhole,riscv_0,105472,L1,multicast,one_to_all,True,False,True,4,0,669.0,24.490284005979074
32768,1,blackhole,riscv_0,106496,L1,multicast,one_to_all,True,False,True,4,0,984.0,33.300813008130085
65536,1,blackhole,riscv_0,107520,L1,multicast,one_to_all,True,False,True,4,0,1612.0,40.655086848635236
64,4,blackhole,riscv_0,108544,L1,multicast,one_to_all,True,False,True,4,0,513.0,0.49902534113060426
128,4,blackhole,riscv_0,109568,L1,multicast,one_to_all,True,False,True,4,0,558.0,0.9175627240143369
256,4,blackhole,riscv_0,110592,L1,multicast,one_to_all,True,False,True,4,0,520.0,1.9692307692307693
512,4,blackhole,riscv_0,111616,L1,multicast,one_to_all,True,False,True,4,0,533.0,3.8424015009380863
1024,4,blackhole,riscv_0,112640,L1,multicast,one_to_all,True,False,True,4,0,576.0,7.111111111111111
2048,4,blackhole,riscv_0,113664,L1,multicast,one_to_all,True,False,True,4,0,647.0,12.661514683153014
4096,4,blackhole,riscv_0,114688,L1,multicast,one_to_all,True,False,True,4,0,778.0,21.05912596401028
8192,4,blackhole,riscv_0,115712,L1,multicast,one_to_all,True,False,True,4,0,1072.0,30.567164179104477
16384,4,blackhole,riscv_0,116736,L1,multicast,one_to_all,True,False,True,4,0,1617.0,40.52937538651825
32768,4,blackhole,riscv_0,117760,L1,multicast,one_to_all,True,False,True,4,0,2860.0,45.82937062937063
65536,4,blackhole,riscv_0,118784,L1,multicast,one_to_all,True,False,True,4,0,5309.0,49.377283857600304
64,16,blackhole,riscv_0,119808,L1,multicast,one_to_all,True,False,True,4,0,984.0,1.0406504065040652
128,16,blackhole,riscv_0,120832,L1,multicast,one_to_all,True,False,True,4,0,995.0,2.0582914572864324
256,16,blackhole,riscv_0,121856,L1,multicast,one_to_all,True,False,True,4,0,1034.0,3.9613152804642167
512,16,blackhole,riscv_0,122880,L1,multicast,one_to_all,True,False,True,4,0,1099.0,7.454049135577798
1024,16,blackhole,riscv_0,123904,L1,multicast,one_to_all,True,False,True,4,0,1257.0,13.034208432776452
2048,16,blackhole,riscv_0,124928,L1,multicast,one_to_all,True,False,True,4,0,1515.0,21.62904290429043
4096,16,blackhole,riscv_0,125952,L1,multicast,one_to_all,True,False,True,4,0,2058.0,31.844509232264333
8192,16,blackhole,riscv_0,126976,L1,multicast,one_to_all,True,False,True,4,0,3155.0,41.54421553090333
16384,16,blackhole,riscv_0,128000,L1,multicast,one_to_all,True,False,True,4,0,5323.0,49.24741687018599
32768,16,blackhole,riscv_0,129024,L1,multicast,one_to_all,True,False,True,4,0,10236.0,51.220007815552954
65536,16,blackhole,riscv_0,130048,L1,multicast,one_to_all,True,False,True,4,0,20121.0,52.11351324486854
64,64,blackhole,riscv_0,131072,L1,multicast,one_to_all,True,False,True,4,0,2852.0,1.4361851332398317
128,64,blackhole,riscv_0,132096,L1,multicast,one_to_all,True,False,True,4,0,2919.0,2.8064405618362454
256,64,blackhole,riscv_0,133120,L1,multicast,one_to_all,True,False,True,4,0,3075.0,5.328130081300813
512,64,blackhole,riscv_0,134144,L1,multicast,one_to_all,True,False,True,4,0,3355.0,9.766915052160954
1024,64,blackhole,riscv_0,135168,L1,multicast,one_to_all,True,False,True,4,0,3930.0,16.675826972010178
2048,64,blackhole,riscv_0,136192,L1,multicast,one_to_all,True,False,True,4,0,4978.0,26.33025311370028
4096,64,blackhole,riscv_0,137216,L1,multicast,one_to_all,True,False,True,4,0,7123.0,36.80247086901586
8192,64,blackhole,riscv_0,138240,L1,multicast,one_to_all,True,False,True,4,0,11460.0,45.749389179755674
16384,64,blackhole,riscv_0,139264,L1,multicast,one_to_all,True,False,True,4,0,20046.0,52.308490471914595
32768,64,blackhole,riscv_0,140288,L1,multicast,one_to_all,True,False,True,4,0,39774.0,52.72670588826872
65536,64,blackhole,riscv_0,141312,L1,multicast,one_to_all,True,False,True,4,0,79348.0,52.8596057871654
64,256,blackhole,riscv_0,142336,L1,multicast,one_to_all,True,False,True,4,0,10340.0,1.5845261121856866
128,256,blackhole,riscv_0,143360,L1,multicast,one_to_all,True,False,True,4,0,10596.0,3.092487731219328
256,256,blackhole,riscv_0,144384,L1,multicast,one_to_all,True,False,True,4,0,11234.0,5.833719067117679
512,256,blackhole,riscv_0,145408,L1,multicast,one_to_all,True,False,True,4,0,12379.0,10.588254301639873
1024,256,blackhole,riscv_0,146432,L1,multicast,one_to_all,True,False,True,4,0,14231.0,18.42063101679432
2048,256,blackhole,riscv_0,147456,L1,multicast,one_to_all,True,False,True,4,0,18846.0,27.81959036400297
4096,256,blackhole,riscv_0,148480,L1,multicast,one_to_all,True,False,True,4,0,27275.0,38.44458295142071
8192,256,blackhole,riscv_0,149504,L1,multicast,one_to_all,True,False,True,4,0,44820.0,46.79053993752789
16384,256,blackhole,riscv_0,150528,L1,multicast,one_to_all,True,False,True,4,0,79291.0,52.897605024529895
32768,256,blackhole,riscv_0,151552,L1,multicast,one_to_all,True,False,True,4,0,158126.0,53.05014988047506
65536,256,blackhole,riscv_0,152576,L1,multicast,one_to_all,True,False,True,4,0,315733.0,53.13735339669911
64,1,blackhole,riscv_0,209920,L1,multicast_linked,one_to_all,True,False,True,4,0,395.0,0.1620253164556962
128,1,blackhole,riscv_0,210944,L1,multicast_linked,one_to_all,True,False,True,4,0,395.0,0.3240506329113924
256,1,blackhole,riscv_0,211968,L1,multicast_linked,one_to_all,True,False,True,4,0,403.0,0.6352357320099256
512,1,blackhole,riscv_0,212992,L1,multicast_linked,one_to_all,True,False,True,4,0,404.0,1.2673267326732673
1024,1,blackhole,riscv_0,214016,L1,multicast_linked,one_to_all,True,False,True,4,0,412.0,2.4854368932038833
2048,1,blackhole,riscv_0,215040,L1,multicast_linked,one_to_all,True,False,True,4,0,427.0,4.796252927400468
4096,1,blackhole,riscv_0,216064,L1,multicast_linked,one_to_all,True,False,True,4,0,467.0,8.770877944325482
8192,1,blackhole,riscv_0,217088,L1,multicast_linked,one_to_all,True,False,True,4,0,540.0,15.170370370370371
16384,1,blackhole,riscv_0,218112,L1,multicast_linked,one_to_all,True,False,True,4,0,675.0,24.27259259259259
32768,1,blackhole,riscv_0,219136,L1,multicast_linked,one_to_all,True,False,True,4,0,977.0,33.53940634595701
65536,1,blackhole,riscv_0,220160,L1,multicast_linked,one_to_all,True,False,True,4,0,1609.0,40.73088875077688
64,4,blackhole,riscv_0,221184,L1,multicast_linked,one_to_all,True,False,True,4,0,464.0,0.5517241379310345
128,4,blackhole,riscv_0,222208,L1,multicast_linked,one_to_all,True,False,True,4,0,462.0,1.1082251082251082
256,4,blackhole,riscv_0,223232,L1,multicast_linked,one_to_all,True,False,True,4,0,469.0,2.183368869936034
512,4,blackhole,riscv_0,224256,L1,multicast_linked,one_to_all,True,False,True,4,0,469.0,4.366737739872068
1024,4,blackhole,riscv_0,225280,L1,multicast_linked,one_to_all,True,False,True,4,0,493.0,8.308316430020284
2048,4,blackhole,riscv_0,226304,L1,multicast_linked,one_to_all,True,False,True,4,0,541.0,15.142329020332717
4096,4,blackhole,riscv_0,227328,L1,multicast_linked,one_to_all,True,False,True,4,0,676.0,24.236686390532544
8192,4,blackhole,riscv_0,228352,L1,multicast_linked,one_to_all,True,False,True,4,0,948.0,34.565400843881854
16384,4,blackhole,riscv_0,229376,L1,multicast_linked,one_to_all,True,False,True,4,0,1503.0,43.60345974717232
32768,4,blackhole,riscv_0,230400,L1,multicast_linked,one_to_all,True,False,True,4,0,2639.0,49.667298219022356
65536,4,blackhole,riscv_0,231424,L1,multicast_linked,one_to_all,True,False,True,4,0,4886.0,53.65206713057716
64,16,blackhole,riscv_0,232448,L1,multicast_linked,one_to_all,True,False,True,4,0,739.0,1.3856562922868743
128,16,blackhole,riscv_0,233472,L1,multicast_linked,one_to_all,True,False,True,4,0,741.0,2.7638326585695006
256,16,blackhole,riscv_0,234496,L1,multicast_linked,one_to_all,True,False,True,4,0,739.0,5.542625169147497
512,16,blackhole,riscv_0,235520,L1,multicast_linked,one_to_all,True,False,True,4,0,748.0,10.95187165775401
1024,16,blackhole,riscv_0,236544,L1,multicast_linked,one_to_all,True,False,True,4,0,773.0,21.195342820181114
2048,16,blackhole,riscv_0,237568,L1,multicast_linked,one_to_all,True,False,True,4,0,986.0,33.233265720081135
4096,16,blackhole,riscv_0,238592,L1,multicast_linked,one_to_all,True,False,True,4,0,1528.0,42.890052356020945
8192,16,blackhole,riscv_0,239616,L1,multicast_linked,one_to_all,True,False,True,4,0,2610.0,50.21915708812261
16384,16,blackhole,riscv_0,240640,L1,multicast_linked,one_to_all,True,False,True,4,0,4777.0,54.87628218547206
32768,16,blackhole,riscv_0,241664,L1,multicast_linked,one_to_all,True,False,True,4,0,9148.0,57.31176213379974
65536,16,blackhole,riscv_0,242688,L1,multicast_linked,one_to_all,True,False,True,4,0,17955.0,58.40022277917015
64,64,blackhole,riscv_0,243712,L1,multicast_linked,one_to_all,True,False,True,4,0,1844.0,2.2212581344902387
128,64,blackhole,riscv_0,244736,L1,multicast_linked,one_to_all,True,False,True,4,0,1845.0,4.440108401084011
256,64,blackhole,riscv_0,245760,L1,multicast_linked,one_to_all,True,False,True,4,0,1851.0,8.85143165856294
512,64,blackhole,riscv_0,246784,L1,multicast_linked,one_to_all,True,False,True,4,0,1849.0,17.72201189832342
1024,64,blackhole,riscv_0,247808,L1,multicast_linked,one_to_all,True,False,True,4,0,1866.0,35.12111468381565
2048,64,blackhole,riscv_0,248832,L1,multicast_linked,one_to_all,True,False,True,4,0,2787.0,47.02978112665949
4096,64,blackhole,riscv_0,249856,L1,multicast_linked,one_to_all,True,False,True,4,0,4880.0,53.718032786885246
8192,64,blackhole,riscv_0,250880,L1,multicast_linked,one_to_all,True,False,True,4,0,9176.0,57.13687881429817
16384,64,blackhole,riscv_0,251904,L1,multicast_linked,one_to_all,True,False,True,4,0,17852.0,58.73717230562402
