Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
32768,6976,blackhole,riscv_1,43008,L1,unicast,one_from_all,True,False,False,109,1,3683115.0,62.064195117448136
65536,6976,blackhole,riscv_1,44032,L1,unicast,one_from_all,True,False,False,109,1,7381917.0,61.9323051180337
64,27904,blackhole,riscv_1,45056,L1,unicast,one_from_all,True,False,False,109,1,976337.0,1.8291389141249383
128,27904,blackhole,riscv_1,46080,L1,unicast,one_from_all,True,False,False,109,1,976334.0,3.6582890691095464
256,27904,blackhole,riscv_1,47104,L1,unicast,one_from_all,True,False,False,109,1,976342.0,7.316518187274541
512,27904,blackhole,riscv_1,48128,L1,unicast,one_from_all,True,False,False,109,1,976366.0,14.632676680670977
1024,27904,blackhole,riscv_1,49152,L1,unicast,one_from_all,True,False,False,109,1,976363.0,29.26544328287737
2048,27904,blackhole,riscv_1,50176,L1,unicast,one_from_all,True,False,False,109,1,976386.0,58.52950779712122
4096,27904,blackhole,riscv_1,51200,L1,unicast,one_from_all,True,False,False,109,1,1869996.0,61.120336086280396
8192,27904,blackhole,riscv_1,52224,L1,unicast,one_from_all,True,False,False,109,1,3691387.0,61.9251159523507
16384,27904,blackhole,riscv_1,53248,L1,unicast,one_from_all,True,False,False,109,1,7385746.0,61.90019748851368
32768,27904,blackhole,riscv_1,54272,L1,unicast,one_from_all,True,False,False,109,1,14766301.0,61.92195811259705
65536,27904,blackhole,riscv_1,55296,L1,unicast,one_from_all,True,False,False,109,1,29565467.0,61.85312560765571
64,109,blackhole,riscv_1,56320,L1,unicast,one_from_all,True,True,False,109,1,4737.0,1.472662022377032
128,109,blackhole,riscv_1,57344,L1,unicast,one_from_all,True,True,False,109,1,4740.0,2.943459915611814
256,109,blackhole,riscv_1,58368,L1,unicast,one_from_all,True,True,False,109,1,4730.0,5.899365750528541
512,109,blackhole,riscv_1,59392,L1,unicast,one_from_all,True,True,False,109,1,4739.0,11.77632411901245
1024,109,blackhole,riscv_1,60416,L1,unicast,one_from_all,True,True,False,109,1,4782.0,23.34086156419908
2048,109,blackhole,riscv_1,61440,L1,unicast,one_from_all,True,True,False,109,1,4832.0,46.19867549668874
4096,109,blackhole,riscv_1,62464,L1,unicast,one_from_all,True,True,False,109,1,7754.0,57.57854010833118
8192,109,blackhole,riscv_1,63488,L1,unicast,one_from_all,True,True,False,109,1,15010.0,59.48887408394404
16384,109,blackhole,riscv_1,64512,L1,unicast,one_from_all,True,True,False,109,1,28743.0,62.13185819155969
32768,109,blackhole,riscv_1,65536,L1,unicast,one_from_all,True,True,False,109,1,57766.0,61.83069625731399
65536,109,blackhole,riscv_1,66560,L1,unicast,one_from_all,True,True,False,109,1,117260.0,60.91952925123657
64,436,blackhole,riscv_1,67584,L1,unicast,one_from_all,True,True,False,109,1,15518.0,1.7981698672509343
128,436,blackhole,riscv_1,68608,L1,unicast,one_from_all,True,True,False,109,1,15509.0,3.59842671996905
256,436,blackhole,riscv_1,69632,L1,unicast,one_from_all,True,True,False,109,1,15519.0,7.192215993298538
512,436,blackhole,riscv_1,70656,L1,unicast,one_from_all,True,True,False,109,1,15526.0,14.377946670101764
1024,436,blackhole,riscv_1,71680,L1,unicast,one_from_all,True,True,False,109,1,15553.0,28.705973124156113
2048,436,blackhole,riscv_1,72704,L1,unicast,one_from_all,True,True,False,109,1,15666.0,56.997829694880636
4096,436,blackhole,riscv_1,73728,L1,unicast,one_from_all,True,True,False,109,1,29283.0,60.98610115083837
8192,436,blackhole,riscv_1,74752,L1,unicast,one_from_all,True,True,False,109,1,57974.0,61.608859143754096
16384,436,blackhole,riscv_1,75776,L1,unicast,one_from_all,True,True,False,109,1,115731.0,61.72437808365952
32768,436,blackhole,riscv_1,76800,L1,unicast,one_from_all,True,True,False,109,1,232478.0,61.45462366331438
65536,436,blackhole,riscv_1,77824,L1,unicast,one_from_all,True,True,False,109,1,465453.0,61.389003830676785
64,1744,blackhole,riscv_1,78848,L1,unicast,one_from_all,True,True,False,109,1,59965.0,1.8613524555990995
128,1744,blackhole,riscv_1,79872,L1,unicast,one_from_all,True,True,False,109,1,59982.0,3.721649828281818
256,1744,blackhole,riscv_1,80896,L1,unicast,one_from_all,True,True,False,109,1,60003.0,7.44069463193507
512,1744,blackhole,riscv_1,81920,L1,unicast,one_from_all,True,True,False,109,1,60022.0,14.876678551197895
1024,1744,blackhole,riscv_1,82944,L1,unicast,one_from_all,True,True,False,109,1,60030.0,29.749391970681327
2048,1744,blackhole,riscv_1,83968,L1,unicast,one_from_all,True,True,False,109,1,60151.0,59.379095941879605
4096,1744,blackhole,riscv_1,84992,L1,unicast,one_from_all,True,True,False,109,1,116570.0,61.28012353092562
8192,1744,blackhole,riscv_1,86016,L1,unicast,one_from_all,True,True,False,109,1,236410.0,60.43250285520917
16384,1744,blackhole,riscv_1,87040,L1,unicast,one_from_all,True,True,False,109,1,464501.0,61.51482128133201
32768,1744,blackhole,riscv_1,88064,L1,unicast,one_from_all,True,True,False,109,1,922787.0,61.92912557285701
65536,1744,blackhole,riscv_1,89088,L1,unicast,one_from_all,True,True,False,109,1,1843546.0,61.99725095007122
64,6976,blackhole,riscv_1,90112,L1,unicast,one_from_all,True,True,False,109,1,237849.0,1.8770900865675282
128,6976,blackhole,riscv_1,91136,L1,unicast,one_from_all,True,True,False,109,1,237855.0,3.7540854722414916
256,6976,blackhole,riscv_1,92160,L1,unicast,one_from_all,True,True,False,109,1,237850.0,7.508328778642001
512,6976,blackhole,riscv_1,93184,L1,unicast,one_from_all,True,True,False,109,1,237868.0,15.015521213446114
1024,6976,blackhole,riscv_1,94208,L1,unicast,one_from_all,True,True,False,109,1,237853.0,30.032936309401183
2048,6976,blackhole,riscv_1,95232,L1,unicast,one_from_all,True,True,False,109,1,238996.0,59.77860717334181
4096,6976,blackhole,riscv_1,96256,L1,unicast,one_from_all,True,True,False,109,1,464339.0,61.53628275893259
8192,6976,blackhole,riscv_1,97280,L1,unicast,one_from_all,True,True,False,109,1,916722.0,62.33884645508671
16384,6976,blackhole,riscv_1,98304,L1,unicast,one_from_all,True,True,False,109,1,1841904.0,62.05251956670923
32768,6976,blackhole,riscv_1,99328,L1,unicast,one_from_all,True,True,False,109,1,3680613.0,62.106384996194926
65536,6976,blackhole,riscv_1,100352,L1,unicast,one_from_all,True,True,False,109,1,7370876.0,62.025074902901636
64,27904,blackhole,riscv_1,101376,L1,unicast,one_from_all,True,True,False,109,1,949391.0,1.8810542758463056
128,27904,blackhole,riscv_1,102400,L1,unicast,one_from_all,True,True,False,109,1,949388.0,3.7621204396937817
256,27904,blackhole,riscv_1,103424,L1,unicast,one_from_all,True,True,False,109,1,949400.0,7.524145776279756
512,27904,blackhole,riscv_1,104448,L1,unicast,one_from_all,True,True,False,109,1,949404.0,15.048228151556135
1024,27904,blackhole,riscv_1,105472,L1,unicast,one_from_all,True,True,False,109,1,949407.0,30.096361202308387
2048,27904,blackhole,riscv_1,106496,L1,unicast,one_from_all,True,True,False,109,1,959186.0,59.579051404002975
4096,27904,blackhole,riscv_1,107520,L1,unicast,one_from_all,True,True,False,109,1,1867677.0,61.19622611404434
8192,27904,blackhole,riscv_1,108544,L1,unicast,one_from_all,True,True,False,109,1,3691388.0,61.92509917678662
16384,27904,blackhole,riscv_1,109568,L1,unicast,one_from_all,True,True,False,109,1,7347341.0,62.223753600111934
32768,27904,blackhole,riscv_1,110592,L1,unicast,one_from_all,True,True,False,109,1,14748848.0,61.99523325482777
65536,27904,blackhole,riscv_1,111616,L1,unicast,one_from_all,True,True,False,109,1,29545368.0,61.89520279456326
