Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
65536,1,blackhole,riscv_0,0,1882.0,34.82252922422954
131072,1,blackhole,riscv_0,1024,2837.0,46.200916461050404
196608,1,blackhole,riscv_0,2048,4049.0,48.557174611015064
262144,1,blackhole,riscv_0,3072,4925.0,53.22720812182741
327680,1,blackhole,riscv_0,4096,6121.0,53.533736317595164
393216,1,blackhole,riscv_0,5120,7061.0,55.68842940093471
458752,1,blackhole,riscv_0,6144,8122.0,56.482639743905445
65536,4,blackhole,riscv_0,7168,6020.0,43.545514950166115
131072,4,blackhole,riscv_0,8192,9313.0,56.29635992698378
196608,4,blackhole,riscv_0,9216,13457.0,58.44036560897674
262144,4,blackhole,riscv_0,10240,17776.0,58.988298829882986
327680,4,blackhole,riscv_0,11264,21992.0,59.59985449254274
393216,4,blackhole,riscv_0,12288,26129.0,60.19610394580734
458752,4,blackhole,riscv_0,13312,30370.0,60.42173197234113
65536,16,blackhole,riscv_0,14336,22639.0,46.317240160784486
131072,16,blackhole,riscv_0,15360,35450.0,59.15802538787024
196608,16,blackhole,riscv_0,16384,52422.0,60.00778299187364
262144,16,blackhole,riscv_0,17408,69032.0,60.758836481631704
327680,16,blackhole,riscv_0,18432,85957.0,60.99421803925218
393216,16,blackhole,riscv_0,19456,102530.0,61.36209889788355
458752,16,blackhole,riscv_0,20480,120066.0,61.13331001282628
65536,64,blackhole,riscv_0,21504,89126.0,47.06038641922671
131072,64,blackhole,riscv_0,22528,137602.0,60.96283484251683
196608,64,blackhole,riscv_0,23552,208166.0,60.4465282514916
262144,64,blackhole,riscv_0,24576,274709.0,61.07268418581117
327680,64,blackhole,riscv_0,25600,341820.0,61.35252472061319
393216,64,blackhole,riscv_0,26624,410294.0,61.33607608202898
458752,64,blackhole,riscv_0,27648,475714.0,61.718023854668985
65536,256,blackhole,riscv_0,28672,354442.0,47.33416468702919
131072,256,blackhole,riscv_0,29696,556661.0,60.27803636324442
196608,256,blackhole,riscv_0,30720,829317.0,60.69048144436928
262144,256,blackhole,riscv_0,31744,1107098.0,60.616913769151424
327680,256,blackhole,riscv_0,32768,1379739.0,60.798513342016136
393216,256,blackhole,riscv_0,33792,1629293.0,61.78342139811562
458752,256,blackhole,riscv_0,34816,1900587.0,61.791705404698654
