Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
64,2,blackhole,riscv_0,0,523.0,0.2447418738049713
128,2,blackhole,riscv_0,1024,530.0,0.4830188679245283
256,2,blackhole,riscv_0,2048,530.0,0.9660377358490566
512,2,blackhole,riscv_0,3072,538.0,1.903345724907063
1024,2,blackhole,riscv_0,4096,556.0,3.683453237410072
2048,2,blackhole,riscv_0,5120,596.0,6.87248322147651
4096,2,blackhole,riscv_0,6144,648.0,12.641975308641975
8192,2,blackhole,riscv_0,7168,789.0,20.76552598225602
16384,2,blackhole,riscv_0,8192,1066.0,30.73921200750469
32768,2,blackhole,riscv_0,9216,1556.0,42.11825192802056
65536,2,blackhole,riscv_0,10240,2629.0,49.85621909471282
64,4,blackhole,riscv_0,11264,569.0,0.44991212653778556
128,4,blackhole,riscv_0,12288,577.0,0.8873483535528596
256,4,blackhole,riscv_0,13312,581.0,1.7624784853700517
512,4,blackhole,riscv_0,14336,584.0,3.506849315068493
1024,4,blackhole,riscv_0,15360,614.0,6.671009771986971
2048,4,blackhole,riscv_0,16384,634.0,12.921135646687697
4096,4,blackhole,riscv_0,17408,719.0,22.787204450625868
8192,4,blackhole,riscv_0,18432,919.0,35.65614798694233
16384,4,blackhole,riscv_0,19456,1327.0,49.38658628485305
32768,4,blackhole,riscv_0,20480,2105.0,62.266983372921615
65536,4,blackhole,riscv_0,21504,3675.0,71.3317006802721
64,8,blackhole,riscv_0,22528,668.0,0.7664670658682635
128,8,blackhole,riscv_0,23552,665.0,1.5398496240601505
256,8,blackhole,riscv_0,24576,666.0,3.075075075075075
512,8,blackhole,riscv_0,25600,718.0,5.704735376044568
1024,8,blackhole,riscv_0,26624,711.0,11.521800281293952
2048,8,blackhole,riscv_0,27648,733.0,22.351978171896317
4096,8,blackhole,riscv_0,28672,881.0,37.19409761634506
8192,8,blackhole,riscv_0,29696,1195.0,54.8418410041841
16384,8,blackhole,riscv_0,30720,1853.0,70.73502428494334
32768,8,blackhole,riscv_0,31744,3189.0,82.20257133897773
65536,8,blackhole,riscv_0,32768,5830.0,89.92933104631217
64,16,blackhole,riscv_0,33792,1034.0,0.9903288201160542
128,16,blackhole,riscv_0,34816,1030.0,1.9883495145631067
256,16,blackhole,riscv_0,35840,1033.0,3.9651500484027107
512,16,blackhole,riscv_0,36864,1041.0,7.869356388088376
1024,16,blackhole,riscv_0,37888,1048.0,15.633587786259541
2048,16,blackhole,riscv_0,38912,1071.0,30.595704948646127
4096,16,blackhole,riscv_0,39936,1267.0,51.72533543804262
8192,16,blackhole,riscv_0,40960,1798.0,72.89877641824249
16384,16,blackhole,riscv_0,41984,2931.0,89.43841692255204
32768,16,blackhole,riscv_0,43008,5320.0,98.55037593984963
65536,16,blackhole,riscv_0,44032,10030.0,104.54396809571286
64,30,blackhole,riscv_0,45056,1702.0,1.128084606345476
128,30,blackhole,riscv_0,46080,1704.0,2.2535211267605635
256,30,blackhole,riscv_0,47104,1687.0,4.552459988144635
512,30,blackhole,riscv_0,48128,1682.0,9.131985731272295
1024,30,blackhole,riscv_0,49152,1689.0,18.188277087033747
2048,30,blackhole,riscv_0,50176,1704.0,36.056338028169016
4096,30,blackhole,riscv_0,51200,2083.0,58.991838694191074
8192,30,blackhole,riscv_0,52224,3073.0,79.97396680767979
16384,30,blackhole,riscv_0,53248,5049.0,97.34997029114676
32768,30,blackhole,riscv_0,54272,9477.0,103.72902817347261
65536,30,blackhole,riscv_0,55296,18367.0,107.04415527848859
