Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
128,256,blackhole,riscv_0,37888,DRAM Interleaved,unicast,one_to_all,False,False,False,0,0,10349.0,3.1662962605082616
256,256,blackhole,riscv_0,38912,DRAM Interleaved,unicast,one_to_all,False,False,False,0,0,10349.0,6.332592521016523
512,256,blackhole,riscv_0,39936,DRAM Interleaved,unicast,one_to_all,False,False,False,0,0,10348.0,12.666408967916505
1024,256,blackhole,riscv_0,40960,DRAM Interleaved,unicast,one_to_all,False,False,False,0,0,10358.0,25.30836068739139
2048,256,blackhole,riscv_0,41984,DRAM Interleaved,unicast,one_to_all,False,False,False,0,0,10372.0,50.54839953721558
4096,256,blackhole,riscv_0,43008,DRAM Interleaved,unicast,one_to_all,False,False,False,0,0,17549.0,59.75132486181549
8192,256,blackhole,riscv_0,44032,DRAM Interleaved,unicast,one_to_all,False,False,False,0,0,35142.0,59.67651243526265
16384,256,blackhole,riscv_0,45056,DRAM Interleaved,unicast,one_to_all,False,False,False,0,0,71168.0,58.935251798561154
64,1,blackhole,riscv_0,46080,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,389.0,0.16452442159383032
128,1,blackhole,riscv_0,47104,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,399.0,0.3208020050125313
256,1,blackhole,riscv_0,48128,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,399.0,0.6416040100250626
512,1,blackhole,riscv_0,49152,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,397.0,1.2896725440806045
1024,1,blackhole,riscv_0,50176,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,405.0,2.528395061728395
2048,1,blackhole,riscv_0,51200,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,431.0,4.751740139211137
4096,1,blackhole,riscv_0,52224,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,461.0,8.885032537960955
8192,1,blackhole,riscv_0,53248,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,535.0,15.312149532710281
16384,1,blackhole,riscv_0,54272,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,677.0,24.20088626292467
64,4,blackhole,riscv_0,55296,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,511.0,0.5009784735812133
128,4,blackhole,riscv_0,56320,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,511.0,1.0019569471624266
256,4,blackhole,riscv_0,57344,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,518.0,1.9768339768339769
512,4,blackhole,riscv_0,58368,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,519.0,3.9460500963391136
1024,4,blackhole,riscv_0,59392,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,529.0,7.742911153119093
2048,4,blackhole,riscv_0,60416,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,549.0,14.92167577413479
4096,4,blackhole,riscv_0,61440,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,671.0,24.417287630402384
8192,4,blackhole,riscv_0,62464,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,945.0,34.67513227513228
16384,4,blackhole,riscv_0,63488,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,1518.0,43.17259552042161
64,16,blackhole,riscv_0,64512,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,979.0,1.0459652706843718
128,16,blackhole,riscv_0,65536,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,979.0,2.0919305413687437
256,16,blackhole,riscv_0,66560,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,987.0,4.149949341438703
512,16,blackhole,riscv_0,67584,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,986.0,8.308316430020284
1024,16,blackhole,riscv_0,68608,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,1029.0,15.922254616132166
2048,16,blackhole,riscv_0,69632,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,1012.0,32.3794466403162
4096,16,blackhole,riscv_0,70656,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,1476.0,44.40108401084011
8192,16,blackhole,riscv_0,71680,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,2549.0,51.4209493919184
16384,16,blackhole,riscv_0,72704,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,4762.0,55.04913901721966
64,64,blackhole,riscv_0,73728,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,2854.0,1.4351786965662228
128,64,blackhole,riscv_0,74752,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,2851.0,2.8733777621887056
256,64,blackhole,riscv_0,75776,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,2859.0,5.7306750612102135
512,64,blackhole,riscv_0,76800,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,2859.0,11.461350122420427
1024,64,blackhole,riscv_0,77824,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,2867.0,22.85873735612138
2048,64,blackhole,riscv_0,78848,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,2882.0,45.4795281054823
4096,64,blackhole,riscv_0,79872,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,4691.0,55.88232786186314
8192,64,blackhole,riscv_0,80896,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,8956.0,58.54041983028137
16384,64,blackhole,riscv_0,81920,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,17771.0,59.00489561645377
64,256,blackhole,riscv_0,82944,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,10339.0,1.584679369378083
128,256,blackhole,riscv_0,83968,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,10339.0,3.169358738756166
256,256,blackhole,riscv_0,84992,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,10349.0,6.332592521016523
512,256,blackhole,riscv_0,86016,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,10365.0,12.645634346357935
1024,256,blackhole,riscv_0,87040,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,10377.0,25.26202177893418
2048,256,blackhole,riscv_0,88064,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,10369.0,50.56302439965281
4096,256,blackhole,riscv_0,89088,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,17623.0,59.50042558020768
8192,256,blackhole,riscv_0,90112,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,34620.0,60.57631426920855
16384,256,blackhole,riscv_0,91136,DRAM Interleaved,unicast,one_to_all,False,False,False,0,1,69923.0,59.98461164423723
