Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
14336,1,blackhole,riscv_0,0,804.0,17.83084577114428
28672,1,blackhole,riscv_0,1024,1017.0,28.192723697148477
57344,1,blackhole,riscv_0,2048,1473.0,38.93007467752885
114688,1,blackhole,riscv_0,3072,2393.0,47.92645215211032
229376,1,blackhole,riscv_0,4096,4289.0,53.48006528328282
458752,1,blackhole,riscv_0,5120,8105.0,56.60111042566317
14336,4,blackhole,riscv_0,6144,1604.0,35.750623441396506
28672,4,blackhole,riscv_0,7168,2560.0,44.8
57344,4,blackhole,riscv_0,8192,4332.0,52.94921514312096
114688,4,blackhole,riscv_0,9216,7986.0,57.444527923866765
229376,4,blackhole,riscv_0,10240,15666.0,58.56657730116175
458752,4,blackhole,riscv_0,11264,30417.0,60.32836900417529
14336,16,blackhole,riscv_0,12288,4884.0,46.96478296478296
28672,16,blackhole,riscv_0,13312,8679.0,52.85770250028805
57344,16,blackhole,riscv_0,14336,15516.0,59.13276617684971
114688,16,blackhole,riscv_0,15360,30488.0,60.187877197585934
229376,16,blackhole,riscv_0,16384,60482.0,60.67947488508978
458752,16,blackhole,riscv_0,17408,121473.0,60.42521383352679
14336,64,blackhole,riscv_0,18432,18037.0,50.86788268559073
28672,64,blackhole,riscv_0,19456,33167.0,55.32631832845901
57344,64,blackhole,riscv_0,20480,60216.0,60.947522253221734
114688,64,blackhole,riscv_0,21504,119288.0,61.53202333847495
229376,64,blackhole,riscv_0,22528,243370.0,60.31994083083371
458752,64,blackhole,riscv_0,23552,475653.0,61.72593886719941
14336,256,blackhole,riscv_0,24576,70676.0,51.92733035259494
28672,256,blackhole,riscv_0,25600,131079.0,55.997009437057045
57344,256,blackhole,riscv_0,26624,241525.0,60.7807224924956
114688,256,blackhole,riscv_0,27648,475645.0,61.72697705221331
229376,256,blackhole,riscv_0,28672,975381.0,60.20237835266424
458752,256,blackhole,riscv_0,29696,1911936.0,61.424917988886655
