Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
64,10,blackhole,riscv_0,0,L1,unicast,one_to_row,True,False,False,10,0,610.0,1.0491803278688525
128,10,blackhole,riscv_0,1024,L1,unicast,one_to_row,True,False,False,10,0,606.0,2.112211221122112
256,10,blackhole,riscv_0,2048,L1,unicast,one_to_row,True,False,False,10,0,605.0,4.231404958677686
512,10,blackhole,riscv_0,3072,L1,unicast,one_to_row,True,False,False,10,0,614.0,8.338762214983714
1024,10,blackhole,riscv_0,4096,L1,unicast,one_to_row,True,False,False,10,0,624.0,16.41025641025641
2048,10,blackhole,riscv_0,5120,L1,unicast,one_to_row,True,False,False,10,0,638.0,32.10031347962382
4096,10,blackhole,riscv_0,6144,L1,unicast,one_to_row,True,False,False,10,0,933.0,43.90139335476956
8192,10,blackhole,riscv_0,7168,L1,unicast,one_to_row,True,False,False,10,0,1604.0,51.072319201995015
16384,10,blackhole,riscv_0,8192,L1,unicast,one_to_row,True,False,False,10,0,2928.0,55.95628415300546
32768,10,blackhole,riscv_0,9216,L1,unicast,one_to_row,True,False,False,10,0,5535.0,59.20144534778681
65536,10,blackhole,riscv_0,10240,L1,unicast,one_to_row,True,False,False,10,0,10808.0,60.636565507031825
64,40,blackhole,riscv_0,11264,L1,unicast,one_to_row,True,False,False,10,0,1407.0,1.8194740582800284
128,40,blackhole,riscv_0,12288,L1,unicast,one_to_row,True,False,False,10,0,1408.0,3.6363636363636362
256,40,blackhole,riscv_0,13312,L1,unicast,one_to_row,True,False,False,10,0,1419.0,7.216349541930938
512,40,blackhole,riscv_0,14336,L1,unicast,one_to_row,True,False,False,10,0,1416.0,14.463276836158192
1024,40,blackhole,riscv_0,15360,L1,unicast,one_to_row,True,False,False,10,0,1424.0,28.764044943820224
2048,40,blackhole,riscv_0,16384,L1,unicast,one_to_row,True,False,False,10,0,1633.0,50.165339865278625
4096,40,blackhole,riscv_0,17408,L1,unicast,one_to_row,True,False,False,10,0,2941.0,55.70894253655219
8192,40,blackhole,riscv_0,18432,L1,unicast,one_to_row,True,False,False,10,0,5580.0,58.72401433691756
16384,40,blackhole,riscv_0,19456,L1,unicast,one_to_row,True,False,False,10,0,10755.0,60.93537889353789
32768,40,blackhole,riscv_0,20480,L1,unicast,one_to_row,True,False,False,10,0,21308.0,61.51304674300732
65536,40,blackhole,riscv_0,21504,L1,unicast,one_to_row,True,False,False,10,0,42252.0,62.04298021395437
64,160,blackhole,riscv_0,22528,L1,unicast,one_to_row,True,False,False,10,0,4183.0,2.4480038250059764
128,160,blackhole,riscv_0,23552,L1,unicast,one_to_row,True,False,False,10,0,4184.0,4.894837476099426
256,160,blackhole,riscv_0,24576,L1,unicast,one_to_row,True,False,False,10,0,4188.0,9.780324737344795
512,160,blackhole,riscv_0,25600,L1,unicast,one_to_row,True,False,False,10,0,4188.0,19.56064947468959
1024,160,blackhole,riscv_0,26624,L1,unicast,one_to_row,True,False,False,10,0,4195.0,39.05601907032181
2048,160,blackhole,riscv_0,27648,L1,unicast,one_to_row,True,False,False,10,0,5714.0,57.346867343367165
4096,160,blackhole,riscv_0,28672,L1,unicast,one_to_row,True,False,False,10,0,10900.0,60.12477064220184
8192,160,blackhole,riscv_0,29696,L1,unicast,one_to_row,True,False,False,10,0,21374.0,61.32310283522036
16384,160,blackhole,riscv_0,30720,L1,unicast,one_to_row,True,False,False,10,0,42481.0,61.70852851863186
32768,160,blackhole,riscv_0,31744,L1,unicast,one_to_row,True,False,False,10,0,84367.0,62.14372918321145
65536,160,blackhole,riscv_0,32768,L1,unicast,one_to_row,True,False,False,10,0,168368.0,62.2788178276157
64,640,blackhole,riscv_0,33792,L1,unicast,one_to_row,True,False,False,10,0,15274.0,2.6816812884640564
