Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
64,1,blackhole,riscv_1,0,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,490.0,0.1306122448979592
128,1,blackhole,riscv_1,1024,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,501.0,0.2554890219560878
256,1,blackhole,riscv_1,2048,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,498.0,0.5140562248995983
512,1,blackhole,riscv_1,3072,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,514.0,0.9961089494163424
1024,1,blackhole,riscv_1,4096,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,522.0,1.9616858237547892
2048,1,blackhole,riscv_1,5120,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,548.0,3.7372262773722627
4096,1,blackhole,riscv_1,6144,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,586.0,6.989761092150171
8192,1,blackhole,riscv_1,7168,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,674.0,12.154302670623146
16384,1,blackhole,riscv_1,8192,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,850.0,19.275294117647057
64,4,blackhole,riscv_1,9216,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,606.0,0.42244224422442245
128,4,blackhole,riscv_1,10240,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,609.0,0.8407224958949097
256,4,blackhole,riscv_1,11264,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,617.0,1.659643435980551
512,4,blackhole,riscv_1,12288,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,625.0,3.2768
1024,4,blackhole,riscv_1,13312,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,641.0,6.390015600624025
2048,4,blackhole,riscv_1,14336,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,760.0,10.778947368421052
4096,4,blackhole,riscv_1,15360,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,732.0,22.382513661202186
8192,4,blackhole,riscv_1,16384,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,994.0,32.96579476861167
16384,4,blackhole,riscv_1,17408,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,1514.0,43.28665785997358
64,16,blackhole,riscv_1,18432,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,1090.0,0.9394495412844037
128,16,blackhole,riscv_1,19456,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,989.0,2.070778564206269
256,16,blackhole,riscv_1,20480,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,994.0,4.120724346076459
512,16,blackhole,riscv_1,21504,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,1006.0,8.14314115308151
1024,16,blackhole,riscv_1,22528,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,1070.0,15.312149532710281
2048,16,blackhole,riscv_1,23552,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,1078.0,30.397031539888683
4096,16,blackhole,riscv_1,24576,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,1557.0,42.09120102761721
8192,16,blackhole,riscv_1,25600,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,2613.0,50.16150019135094
16384,16,blackhole,riscv_1,26624,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,4674.0,56.08557980316645
64,64,blackhole,riscv_1,27648,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,2691.0,1.522110739502044
128,64,blackhole,riscv_1,28672,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,2700.0,3.034074074074074
256,64,blackhole,riscv_1,29696,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,2710.0,6.0457564575645755
512,64,blackhole,riscv_1,30720,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,2729.0,12.007328691828508
1024,64,blackhole,riscv_1,31744,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,2734.0,23.970738844184346
2048,64,blackhole,riscv_1,32768,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,2756.0,47.55878084179971
4096,64,blackhole,riscv_1,33792,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,4678.0,56.03762291577597
8192,64,blackhole,riscv_1,34816,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,9078.0,57.753690240141
16384,64,blackhole,riscv_1,35840,DRAM Interleaved,unicast,one_from_all,False,False,False,0,0,17238.0,60.82933054878756
