Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
512,1,wormhole_b0,riscv_1,234496,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,420.0,1.2190476190476192
1024,1,wormhole_b0,riscv_1,235520,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,436.0,2.3486238532110093
2048,1,wormhole_b0,riscv_1,236544,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,477.0,4.29350104821803
4096,1,wormhole_b0,riscv_1,237568,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,716.0,5.720670391061453
8192,1,wormhole_b0,riscv_1,238592,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,732.0,11.191256830601093
32,4,wormhole_b0,riscv_1,239616,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,502.0,0.2549800796812749
64,4,wormhole_b0,riscv_1,240640,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,502.0,0.5099601593625498
128,4,wormhole_b0,riscv_1,241664,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,502.0,1.0199203187250996
256,4,wormhole_b0,riscv_1,242688,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,510.0,2.007843137254902
512,4,wormhole_b0,riscv_1,243712,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,518.0,3.9536679536679538
1024,4,wormhole_b0,riscv_1,244736,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,542.0,7.557195571955719
2048,4,wormhole_b0,riscv_1,245760,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,608.0,13.473684210526315
4096,4,wormhole_b0,riscv_1,246784,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,870.0,18.832183908045977
8192,4,wormhole_b0,riscv_1,247808,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,1390.0,23.57410071942446
32,16,wormhole_b0,riscv_1,248832,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,882.0,0.5804988662131519
64,16,wormhole_b0,riscv_1,249856,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,970.0,1.0556701030927835
128,16,wormhole_b0,riscv_1,250880,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,882.0,2.3219954648526078
256,16,wormhole_b0,riscv_1,251904,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,891.0,4.597081930415264
512,16,wormhole_b0,riscv_1,252928,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,898.0,9.122494432071269
1024,16,wormhole_b0,riscv_1,253952,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,954.0,17.17400419287212
2048,16,wormhole_b0,riscv_1,254976,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,1396.0,23.472779369627506
4096,16,wormhole_b0,riscv_1,256000,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,2426.0,27.01401483924155
8192,16,wormhole_b0,riscv_1,257024,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,4554.0,28.78173034694774
32,64,wormhole_b0,riscv_1,258048,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,2411.0,0.8494400663625051
64,64,wormhole_b0,riscv_1,259072,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,2434.0,1.6828266228430566
128,64,wormhole_b0,riscv_1,260096,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,2442.0,3.354627354627355
256,64,wormhole_b0,riscv_1,261120,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,2426.0,6.753503709810388
512,64,wormhole_b0,riscv_1,262144,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,2434.0,13.462612982744453
1024,64,wormhole_b0,riscv_1,263168,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,2650.0,24.730566037735848
2048,64,wormhole_b0,riscv_1,264192,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,4637.0,28.26655164977356
4096,64,wormhole_b0,riscv_1,265216,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,8762.0,29.918283496918512
8192,64,wormhole_b0,riscv_1,266240,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,17098.0,30.663703357117793
32,256,wormhole_b0,riscv_1,267264,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,8610.0,0.951451800232288
64,256,wormhole_b0,riscv_1,268288,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,8554.0,1.9153612345101707
128,256,wormhole_b0,riscv_1,269312,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,8562.0,3.8271431908432607
256,256,wormhole_b0,riscv_1,270336,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,8570.0,7.647141190198367
512,256,wormhole_b0,riscv_1,271360,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,8666.0,15.124855758135242
1024,256,wormhole_b0,riscv_1,272384,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,8962.0,29.250613702298594
2048,256,wormhole_b0,riscv_1,273408,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,17308.0,30.29165703720823
4096,256,wormhole_b0,riscv_1,274432,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,33972.0,30.865889556105028
8192,256,wormhole_b0,riscv_1,275456,DRAM Interleaved,unicast,one_from_all,False,False,False,0,1,67406.0,31.112245200723972
