Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
65536,16,wormhole_b0,riscv_0,138240,L1,multicast,one_to_all,True,False,True,4,0,39455.0,26.57650487897605
32,64,wormhole_b0,riscv_0,139264,L1,multicast,one_to_all,True,False,True,4,0,2784.0,0.735632183908046
64,64,wormhole_b0,riscv_0,140288,L1,multicast,one_to_all,True,False,True,4,0,2890.0,1.4173010380622837
128,64,wormhole_b0,riscv_0,141312,L1,multicast,one_to_all,True,False,True,4,0,3033.0,2.7009561490273657
256,64,wormhole_b0,riscv_0,142336,L1,multicast,one_to_all,True,False,True,4,0,3232.0,5.069306930693069
512,64,wormhole_b0,riscv_0,143360,L1,multicast,one_to_all,True,False,True,4,0,3872.0,8.462809917355372
1024,64,wormhole_b0,riscv_0,144384,L1,multicast,one_to_all,True,False,True,4,0,4928.0,13.2987012987013
2048,64,wormhole_b0,riscv_0,145408,L1,multicast,one_to_all,True,False,True,4,0,7052.0,18.58650028360749
4096,64,wormhole_b0,riscv_0,146432,L1,multicast,one_to_all,True,False,True,4,0,11369.0,23.057788723722403
8192,64,wormhole_b0,riscv_0,147456,L1,multicast,one_to_all,True,False,True,4,0,19945.0,26.286688393080972
16384,64,wormhole_b0,riscv_0,148480,L1,multicast,one_to_all,True,False,True,4,0,39457.0,26.575157766682718
32768,64,wormhole_b0,riscv_0,149504,L1,multicast,one_to_all,True,False,True,4,0,78771.0,26.62340201343134
65536,64,wormhole_b0,riscv_0,150528,L1,multicast,one_to_all,True,False,True,4,0,156754.0,26.757237454865585
32,256,wormhole_b0,riscv_0,151552,L1,multicast,one_to_all,True,False,True,4,0,10273.0,0.797430156721503
64,256,wormhole_b0,riscv_0,152576,L1,multicast,one_to_all,True,False,True,4,0,10753.0,1.5236678136334045
128,256,wormhole_b0,riscv_0,153600,L1,multicast,one_to_all,True,False,True,4,0,11290.0,2.9023914968999116
256,256,wormhole_b0,riscv_0,154624,L1,multicast,one_to_all,True,False,True,4,0,12067.0,5.431010193088588
512,256,wormhole_b0,riscv_0,155648,L1,multicast,one_to_all,True,False,True,4,0,14626.0,8.961575276904144
1024,256,wormhole_b0,riscv_0,156672,L1,multicast,one_to_all,True,False,True,4,0,18769.0,13.96686024828174
2048,256,wormhole_b0,riscv_0,157696,L1,multicast,one_to_all,True,False,True,4,0,27134.0,19.3221788162453
4096,256,wormhole_b0,riscv_0,158720,L1,multicast,one_to_all,True,False,True,4,0,44416.0,23.608069164265128
8192,256,wormhole_b0,riscv_0,159744,L1,multicast,one_to_all,True,False,True,4,0,78697.0,26.648436407995224
16384,256,wormhole_b0,riscv_0,160768,L1,multicast,one_to_all,True,False,True,4,0,156727.0,26.761847033376508
32768,256,wormhole_b0,riscv_0,161792,L1,multicast,one_to_all,True,False,True,4,0,313285.0,26.776283575657946
65536,256,wormhole_b0,riscv_0,162816,L1,multicast,one_to_all,True,False,True,4,0,625922.0,26.80400433280824
32,1,wormhole_b0,riscv_0,225280,L1,multicast_linked,one_to_all,True,False,True,4,0,326.0,0.09815950920245399
64,1,wormhole_b0,riscv_0,226304,L1,multicast_linked,one_to_all,True,False,True,4,0,326.0,0.19631901840490798
128,1,wormhole_b0,riscv_0,227328,L1,multicast_linked,one_to_all,True,False,True,4,0,336.0,0.38095238095238093
256,1,wormhole_b0,riscv_0,228352,L1,multicast_linked,one_to_all,True,False,True,4,0,337.0,0.7596439169139466
512,1,wormhole_b0,riscv_0,229376,L1,multicast_linked,one_to_all,True,False,True,4,0,344.0,1.4883720930232558
1024,1,wormhole_b0,riscv_0,230400,L1,multicast_linked,one_to_all,True,False,True,4,0,368.0,2.782608695652174
2048,1,wormhole_b0,riscv_0,231424,L1,multicast_linked,one_to_all,True,False,True,4,0,418.0,4.899521531100478
4096,1,wormhole_b0,riscv_0,232448,L1,multicast_linked,one_to_all,True,False,True,4,0,503.0,8.14314115308151
8192,1,wormhole_b0,riscv_0,233472,L1,multicast_linked,one_to_all,True,False,True,4,0,663.0,12.355957767722474
16384,1,wormhole_b0,riscv_0,234496,L1,multicast_linked,one_to_all,True,False,True,4,0,965.0,16.97823834196891
32768,1,wormhole_b0,riscv_0,235520,L1,multicast_linked,one_to_all,True,False,True,4,0,1610.0,20.3527950310559
65536,1,wormhole_b0,riscv_0,236544,L1,multicast_linked,one_to_all,True,False,True,4,0,2825.0,23.19858407079646
32,4,wormhole_b0,riscv_0,237568,L1,multicast_linked,one_to_all,True,False,True,4,0,401.0,0.3192019950124688
64,4,wormhole_b0,riscv_0,238592,L1,multicast_linked,one_to_all,True,False,True,4,0,405.0,0.6320987654320988
128,4,wormhole_b0,riscv_0,239616,L1,multicast_linked,one_to_all,True,False,True,4,0,411.0,1.245742092457421
256,4,wormhole_b0,riscv_0,240640,L1,multicast_linked,one_to_all,True,False,True,4,0,411.0,2.491484184914842
512,4,wormhole_b0,riscv_0,241664,L1,multicast_linked,one_to_all,True,False,True,4,0,426.0,4.807511737089202
1024,4,wormhole_b0,riscv_0,242688,L1,multicast_linked,one_to_all,True,False,True,4,0,491.0,8.342158859470468
2048,4,wormhole_b0,riscv_0,243712,L1,multicast_linked,one_to_all,True,False,True,4,0,674.0,12.154302670623146
4096,4,wormhole_b0,riscv_0,244736,L1,multicast_linked,one_to_all,True,False,True,4,0,938.0,17.466950959488273
8192,4,wormhole_b0,riscv_0,245760,L1,multicast_linked,one_to_all,True,False,True,4,0,1503.0,21.80172987358616
16384,4,wormhole_b0,riscv_0,246784,L1,multicast_linked,one_to_all,True,False,True,4,0,2621.0,25.004196871423122
32768,4,wormhole_b0,riscv_0,247808,L1,multicast_linked,one_to_all,True,False,True,4,0,4859.0,26.97509775674007
65536,4,wormhole_b0,riscv_0,248832,L1,multicast_linked,one_to_all,True,False,True,4,0,9328.0,28.102915951972555
32,16,wormhole_b0,riscv_0,249856,L1,multicast_linked,one_to_all,True,False,True,4,0,660.0,0.7757575757575758
64,16,wormhole_b0,riscv_0,250880,L1,multicast_linked,one_to_all,True,False,True,4,0,660.0,1.5515151515151515
128,16,wormhole_b0,riscv_0,251904,L1,multicast_linked,one_to_all,True,False,True,4,0,673.0,3.0430906389301633
256,16,wormhole_b0,riscv_0,252928,L1,multicast_linked,one_to_all,True,False,True,4,0,673.0,6.086181277860327
512,16,wormhole_b0,riscv_0,253952,L1,multicast_linked,one_to_all,True,False,True,4,0,697.0,11.7532281205165
1024,16,wormhole_b0,riscv_0,254976,L1,multicast_linked,one_to_all,True,False,True,4,0,982.0,16.684317718940935
2048,16,wormhole_b0,riscv_0,256000,L1,multicast_linked,one_to_all,True,False,True,4,0,1533.0,21.3750815394651
4096,16,wormhole_b0,riscv_0,257024,L1,multicast_linked,one_to_all,True,False,True,4,0,2608.0,25.12883435582822
8192,16,wormhole_b0,riscv_0,258048,L1,multicast_linked,one_to_all,True,False,True,4,0,4752.0,27.58249158249158
16384,16,wormhole_b0,riscv_0,259072,L1,multicast_linked,one_to_all,True,False,True,4,0,9142.0,28.67468825202363
32768,16,wormhole_b0,riscv_0,260096,L1,multicast_linked,one_to_all,True,False,True,4,0,17829.0,29.40647260081889
65536,16,wormhole_b0,riscv_0,261120,L1,multicast_linked,one_to_all,True,False,True,4,0,35182.0,29.80433176055938
32,64,wormhole_b0,riscv_0,262144,L1,multicast_linked,one_to_all,True,False,True,4,0,1722.0,1.18931475029036
64,64,wormhole_b0,riscv_0,263168,L1,multicast_linked,one_to_all,True,False,True,4,0,1719.0,2.382780686445608
128,64,wormhole_b0,riscv_0,264192,L1,multicast_linked,one_to_all,True,False,True,4,0,1724.0,4.751740139211137
256,64,wormhole_b0,riscv_0,265216,L1,multicast_linked,one_to_all,True,False,True,4,0,1728.0,9.481481481481481
512,64,wormhole_b0,riscv_0,266240,L1,multicast_linked,one_to_all,True,False,True,4,0,1748.0,18.74599542334096
1024,64,wormhole_b0,riscv_0,267264,L1,multicast_linked,one_to_all,True,False,True,4,0,2757.0,23.77076532462822
2048,64,wormhole_b0,riscv_0,268288,L1,multicast_linked,one_to_all,True,False,True,4,0,4890.0,26.804089979550103
4096,64,wormhole_b0,riscv_0,269312,L1,multicast_linked,one_to_all,True,False,True,4,0,9134.0,28.699802934092403
8192,64,wormhole_b0,riscv_0,270336,L1,multicast_linked,one_to_all,True,False,True,4,0,17733.0,29.5656685276039
16384,64,wormhole_b0,riscv_0,271360,L1,multicast_linked,one_to_all,True,False,True,4,0,34991.0,29.967020090880514
32768,64,wormhole_b0,riscv_0,272384,L1,multicast_linked,one_to_all,True,False,True,4,0,69783.0,30.052476964303626
65536,64,wormhole_b0,riscv_0,273408,L1,multicast_linked,one_to_all,True,False,True,4,0,139106.0,30.15185541960807
32,256,wormhole_b0,riscv_0,274432,L1,multicast_linked,one_to_all,True,False,True,4,0,6956.0,1.1776883266244969
64,256,wormhole_b0,riscv_0,275456,L1,multicast_linked,one_to_all,True,False,True,4,0,5944.0,2.756393001345895
128,256,wormhole_b0,riscv_0,276480,L1,multicast_linked,one_to_all,True,False,True,4,0,5949.0,5.5081526306942346
256,256,wormhole_b0,riscv_0,277504,L1,multicast_linked,one_to_all,True,False,True,4,0,5953.0,11.008903074080296
512,256,wormhole_b0,riscv_0,278528,L1,multicast_linked,one_to_all,True,False,True,4,0,5970.0,21.955108877721944
1024,256,wormhole_b0,riscv_0,279552,L1,multicast_linked,one_to_all,True,False,True,4,0,9869.0,26.56236700780221
2048,256,wormhole_b0,riscv_0,280576,L1,multicast_linked,one_to_all,True,False,True,4,0,18213.0,28.786471201888762
4096,256,wormhole_b0,riscv_0,281600,L1,multicast_linked,one_to_all,True,False,True,4,0,35206.0,29.78401408850764
8192,256,wormhole_b0,riscv_0,282624,L1,multicast_linked,one_to_all,True,False,True,4,0,69545.0,30.155323891005825
16384,256,wormhole_b0,riscv_0,283648,L1,multicast_linked,one_to_all,True,False,True,4,0,138495.0,30.284876710350556
32768,256,wormhole_b0,riscv_0,284672,L1,multicast_linked,one_to_all,True,False,True,4,0,276928.0,30.29165703720823
65536,256,wormhole_b0,riscv_0,285696,L1,multicast_linked,one_to_all,True,False,True,4,0,553037.0,30.336516363281298
32,1,wormhole_b0,riscv_0,450560,L1,multicast,one_to_all,True,False,True,9,0,359.0,0.08913649025069638
64,1,wormhole_b0,riscv_0,451584,L1,multicast,one_to_all,True,False,True,9,0,358.0,0.1787709497206704
128,1,wormhole_b0,riscv_0,452608,L1,multicast,one_to_all,True,False,True,9,0,366.0,0.34972677595628415
256,1,wormhole_b0,riscv_0,453632,L1,multicast,one_to_all,True,False,True,9,0,368.0,0.6956521739130435
512,1,wormhole_b0,riscv_0,454656,L1,multicast,one_to_all,True,False,True,9,0,374.0,1.3689839572192513
1024,1,wormhole_b0,riscv_0,455680,L1,multicast,one_to_all,True,False,True,9,0,402.0,2.5472636815920398
2048,1,wormhole_b0,riscv_0,456704,L1,multicast,one_to_all,True,False,True,9,0,441.0,4.6439909297052155
4096,1,wormhole_b0,riscv_0,457728,L1,multicast,one_to_all,True,False,True,9,0,529.0,7.742911153119093
8192,1,wormhole_b0,riscv_0,458752,L1,multicast,one_to_all,True,False,True,9,0,704.0,11.636363636363637
16384,1,wormhole_b0,riscv_0,459776,L1,multicast,one_to_all,True,False,True,9,0,1052.0,15.574144486692015
32768,1,wormhole_b0,riscv_0,460800,L1,multicast,one_to_all,True,False,True,9,0,1747.0,18.756725815684028
65536,1,wormhole_b0,riscv_0,461824,L1,multicast,one_to_all,True,False,True,9,0,3131.0,20.931331842861706
32,4,wormhole_b0,riscv_0,462848,L1,multicast,one_to_all,True,False,True,9,0,571.0,0.22416812609457093
64,4,wormhole_b0,riscv_0,463872,L1,multicast,one_to_all,True,False,True,9,0,577.0,0.4436741767764298
128,4,wormhole_b0,riscv_0,464896,L1,multicast,one_to_all,True,False,True,9,0,578.0,0.8858131487889274
256,4,wormhole_b0,riscv_0,465920,L1,multicast,one_to_all,True,False,True,9,0,593.0,1.72681281618887
512,4,wormhole_b0,riscv_0,466944,L1,multicast,one_to_all,True,False,True,9,0,648.0,3.1604938271604937
1024,4,wormhole_b0,riscv_0,467968,L1,multicast,one_to_all,True,False,True,9,0,730.0,5.610958904109589
2048,4,wormhole_b0,riscv_0,468992,L1,multicast,one_to_all,True,False,True,9,0,876.0,9.351598173515981
4096,4,wormhole_b0,riscv_0,470016,L1,multicast,one_to_all,True,False,True,9,0,1185.0,13.826160337552743
8192,4,wormhole_b0,riscv_0,471040,L1,multicast,one_to_all,True,False,True,9,0,1754.0,18.68187001140251
16384,4,wormhole_b0,riscv_0,472064,L1,multicast,one_to_all,True,False,True,9,0,3176.0,20.634760705289672
32768,4,wormhole_b0,riscv_0,473088,L1,multicast,one_to_all,True,False,True,9,0,5866.0,22.34435731333106
65536,4,wormhole_b0,riscv_0,474112,L1,multicast,one_to_all,True,False,True,9,0,11361.0,23.07402517384033
32,16,wormhole_b0,riscv_0,475136,L1,multicast,one_to_all,True,False,True,9,0,1425.0,0.35929824561403506
64,16,wormhole_b0,riscv_0,476160,L1,multicast,one_to_all,True,False,True,9,0,1442.0,0.710124826629681
128,16,wormhole_b0,riscv_0,477184,L1,multicast,one_to_all,True,False,True,9,0,1471.0,1.3922501699524132
256,16,wormhole_b0,riscv_0,478208,L1,multicast,one_to_all,True,False,True,9,0,1537.0,2.664931685100846
512,16,wormhole_b0,riscv_0,479232,L1,multicast,one_to_all,True,False,True,9,0,1672.0,4.899521531100478
1024,16,wormhole_b0,riscv_0,480256,L1,multicast,one_to_all,True,False,True,9,0,1995.0,8.212531328320802
2048,16,wormhole_b0,riscv_0,481280,L1,multicast,one_to_all,True,False,True,9,0,2588.0,12.661514683153014
4096,16,wormhole_b0,riscv_0,482304,L1,multicast,one_to_all,True,False,True,9,0,3660.0,17.90601092896175
8192,16,wormhole_b0,riscv_0,483328,L1,multicast,one_to_all,True,False,True,9,0,5889.0,22.25708948887757
16384,16,wormhole_b0,riscv_0,484352,L1,multicast,one_to_all,True,False,True,9,0,11385.0,23.025384277558192
32768,16,wormhole_b0,riscv_0,485376,L1,multicast,one_to_all,True,False,True,9,0,22341.0,23.467526073139073
65536,16,wormhole_b0,riscv_0,486400,L1,multicast,one_to_all,True,False,True,9,0,44245.0,23.699310656571363
32,64,wormhole_b0,riscv_0,487424,L1,multicast,one_to_all,True,False,True,9,0,4825.0,0.4244559585492228
64,64,wormhole_b0,riscv_0,488448,L1,multicast,one_to_all,True,False,True,9,0,4897.0,0.8364304676332448
128,64,wormhole_b0,riscv_0,489472,L1,multicast,one_to_all,True,False,True,9,0,5024.0,1.6305732484076434
256,64,wormhole_b0,riscv_0,490496,L1,multicast,one_to_all,True,False,True,9,0,5281.0,3.102442719181973
512,64,wormhole_b0,riscv_0,491520,L1,multicast,one_to_all,True,False,True,9,0,5816.0,5.6341127922971115
1024,64,wormhole_b0,riscv_0,492544,L1,multicast,one_to_all,True,False,True,9,0,8168.0,8.023506366307542
2048,64,wormhole_b0,riscv_0,493568,L1,multicast,one_to_all,True,False,True,9,0,9366.0,13.994448003416613
4096,64,wormhole_b0,riscv_0,494592,L1,multicast,one_to_all,True,False,True,9,0,13513.0,19.399393176940723
8192,64,wormhole_b0,riscv_0,495616,L1,multicast,one_to_all,True,False,True,9,0,22409.0,23.39631398098978
16384,64,wormhole_b0,riscv_0,496640,L1,multicast,one_to_all,True,False,True,9,0,44185.0,23.73149258798235
32768,64,wormhole_b0,riscv_0,497664,L1,multicast,one_to_all,True,False,True,9,0,88163.0,23.787212322629674
65536,64,wormhole_b0,riscv_0,498688,L1,multicast,one_to_all,True,False,True,9,0,175728.0,23.86815988345625
32,256,wormhole_b0,riscv_0,499712,L1,multicast,one_to_all,True,False,True,9,0,18467.0,0.4436021010451075
64,256,wormhole_b0,riscv_0,500736,L1,multicast,one_to_all,True,False,True,9,0,18716.0,0.8754007266509938
128,256,wormhole_b0,riscv_0,501760,L1,multicast,one_to_all,True,False,True,9,0,19235.0,1.7035612165323628
256,256,wormhole_b0,riscv_0,502784,L1,multicast,one_to_all,True,False,True,9,0,20251.0,3.2361858673645747
512,256,wormhole_b0,riscv_0,503808,L1,multicast,one_to_all,True,False,True,9,0,22408.0,5.849339521599429
1024,256,wormhole_b0,riscv_0,504832,L1,multicast,one_to_all,True,False,True,9,0,30056.0,8.721852541921747
2048,256,wormhole_b0,riscv_0,505856,L1,multicast,one_to_all,True,False,True,9,0,36533.0,14.35107984561903
4096,256,wormhole_b0,riscv_0,506880,L1,multicast,one_to_all,True,False,True,9,0,53003.0,19.783333018885724
8192,256,wormhole_b0,riscv_0,507904,L1,multicast,one_to_all,True,False,True,9,0,88177.0,23.783435589779646
16384,256,wormhole_b0,riscv_0,508928,L1,multicast,one_to_all,True,False,True,9,0,175905.0,23.844143145447827
32768,256,wormhole_b0,riscv_0,509952,L1,multicast,one_to_all,True,False,True,9,0,351806.0,23.84441425103608
65536,256,wormhole_b0,riscv_0,510976,L1,multicast,one_to_all,True,False,True,9,0,701823.0,23.905195469512968
32,1,wormhole_b0,riscv_0,573440,L1,multicast_linked,one_to_all,True,False,True,9,0,360.0,0.08888888888888889
64,1,wormhole_b0,riscv_0,574464,L1,multicast_linked,one_to_all,True,False,True,9,0,360.0,0.17777777777777778
128,1,wormhole_b0,riscv_0,575488,L1,multicast_linked,one_to_all,True,False,True,9,0,366.0,0.34972677595628415
256,1,wormhole_b0,riscv_0,576512,L1,multicast_linked,one_to_all,True,False,True,9,0,367.0,0.6975476839237057
512,1,wormhole_b0,riscv_0,577536,L1,multicast_linked,one_to_all,True,False,True,9,0,377.0,1.3580901856763925
1024,1,wormhole_b0,riscv_0,578560,L1,multicast_linked,one_to_all,True,False,True,9,0,400.0,2.56
2048,1,wormhole_b0,riscv_0,579584,L1,multicast_linked,one_to_all,True,False,True,9,0,440.0,4.654545454545454
4096,1,wormhole_b0,riscv_0,580608,L1,multicast_linked,one_to_all,True,False,True,9,0,529.0,7.742911153119093
8192,1,wormhole_b0,riscv_0,581632,L1,multicast_linked,one_to_all,True,False,True,9,0,703.0,11.652916073968706
16384,1,wormhole_b0,riscv_0,582656,L1,multicast_linked,one_to_all,True,False,True,9,0,1047.0,15.648519579751671
32768,1,wormhole_b0,riscv_0,583680,L1,multicast_linked,one_to_all,True,False,True,9,0,1755.0,18.67122507122507
65536,1,wormhole_b0,riscv_0,584704,L1,multicast_linked,one_to_all,True,False,True,9,0,3131.0,20.931331842861706
32,4,wormhole_b0,riscv_0,585728,L1,multicast_linked,one_to_all,True,False,True,9,0,428.0,0.29906542056074764
64,4,wormhole_b0,riscv_0,586752,L1,multicast_linked,one_to_all,True,False,True,9,0,434.0,0.5898617511520737
128,4,wormhole_b0,riscv_0,587776,L1,multicast_linked,one_to_all,True,False,True,9,0,440.0,1.1636363636363636
256,4,wormhole_b0,riscv_0,588800,L1,multicast_linked,one_to_all,True,False,True,9,0,441.0,2.3219954648526078
512,4,wormhole_b0,riscv_0,589824,L1,multicast_linked,one_to_all,True,False,True,9,0,458.0,4.471615720524017
1024,4,wormhole_b0,riscv_0,590848,L1,multicast_linked,one_to_all,True,False,True,9,0,525.0,7.801904761904762
2048,4,wormhole_b0,riscv_0,591872,L1,multicast_linked,one_to_all,True,False,True,9,0,716.0,11.441340782122905
4096,4,wormhole_b0,riscv_0,592896,L1,multicast_linked,one_to_all,True,False,True,9,0,979.0,16.73544433094995
8192,4,wormhole_b0,riscv_0,593920,L1,multicast_linked,one_to_all,True,False,True,9,0,1564.0,20.95140664961637
16384,4,wormhole_b0,riscv_0,594944,L1,multicast_linked,one_to_all,True,False,True,9,0,2741.0,23.90952207223641
32768,4,wormhole_b0,riscv_0,595968,L1,multicast_linked,one_to_all,True,False,True,9,0,5077.0,25.816820957258223
65536,4,wormhole_b0,riscv_0,596992,L1,multicast_linked,one_to_all,True,False,True,9,0,9718.0,26.97509775674007
32,16,wormhole_b0,riscv_0,598016,L1,multicast_linked,one_to_all,True,False,True,9,0,699.0,0.7324749642346209
64,16,wormhole_b0,riscv_0,599040,L1,multicast_linked,one_to_all,True,False,True,9,0,737.0,1.389416553595658
128,16,wormhole_b0,riscv_0,600064,L1,multicast_linked,one_to_all,True,False,True,9,0,708.0,2.8926553672316384
256,16,wormhole_b0,riscv_0,601088,L1,multicast_linked,one_to_all,True,False,True,9,0,716.0,5.720670391061453
512,16,wormhole_b0,riscv_0,602112,L1,multicast_linked,one_to_all,True,False,True,9,0,742.0,11.040431266846362
1024,16,wormhole_b0,riscv_0,603136,L1,multicast_linked,one_to_all,True,False,True,9,0,1040.0,15.753846153846155
2048,16,wormhole_b0,riscv_0,604160,L1,multicast_linked,one_to_all,True,False,True,9,0,1613.0,20.314941103533787
4096,16,wormhole_b0,riscv_0,605184,L1,multicast_linked,one_to_all,True,False,True,9,0,2701.0,24.26360607182525
8192,16,wormhole_b0,riscv_0,606208,L1,multicast_linked,one_to_all,True,False,True,9,0,4868.0,26.925225965488906
16384,16,wormhole_b0,riscv_0,607232,L1,multicast_linked,one_to_all,True,False,True,9,0,9345.0,28.0517924023542
32768,16,wormhole_b0,riscv_0,608256,L1,multicast_linked,one_to_all,True,False,True,9,0,18304.0,28.643356643356643
65536,16,wormhole_b0,riscv_0,609280,L1,multicast_linked,one_to_all,True,False,True,9,0,36154.0,29.00304254024451
32,64,wormhole_b0,riscv_0,610304,L1,multicast_linked,one_to_all,True,False,True,9,0,1760.0,1.1636363636363636
64,64,wormhole_b0,riscv_0,611328,L1,multicast_linked,one_to_all,True,False,True,9,0,1760.0,2.327272727272727
128,64,wormhole_b0,riscv_0,612352,L1,multicast_linked,one_to_all,True,False,True,9,0,1762.0,4.649262202043133
256,64,wormhole_b0,riscv_0,613376,L1,multicast_linked,one_to_all,True,False,True,9,0,2003.0,8.17973040439341
512,64,wormhole_b0,riscv_0,614400,L1,multicast_linked,one_to_all,True,False,True,9,0,1992.0,16.449799196787147
1024,64,wormhole_b0,riscv_0,615424,L1,multicast_linked,one_to_all,True,False,True,9,0,3062.0,21.40300457217505
2048,64,wormhole_b0,riscv_0,616448,L1,multicast_linked,one_to_all,True,False,True,9,0,5188.0,25.264456437933692
4096,64,wormhole_b0,riscv_0,617472,L1,multicast_linked,one_to_all,True,False,True,9,0,9480.0,27.652320675105486
8192,64,wormhole_b0,riscv_0,618496,L1,multicast_linked,one_to_all,True,False,True,9,0,18036.0,29.068973164781546
16384,64,wormhole_b0,riscv_0,619520,L1,multicast_linked,one_to_all,True,False,True,9,0,35703.0,29.369408733159677
32768,64,wormhole_b0,riscv_0,620544,L1,multicast_linked,one_to_all,True,False,True,9,0,71170.0,29.466797808065195
65536,64,wormhole_b0,riscv_0,621568,L1,multicast_linked,one_to_all,True,False,True,9,0,141617.0,29.61723521893558
32,256,wormhole_b0,riscv_0,622592,L1,multicast_linked,one_to_all,True,False,True,9,0,5978.0,1.3703579792572766
64,256,wormhole_b0,riscv_0,623616,L1,multicast_linked,one_to_all,True,False,True,9,0,5978.0,2.7407159585145533
128,256,wormhole_b0,riscv_0,624640,L1,multicast_linked,one_to_all,True,False,True,9,0,5984.0,5.475935828877005
256,256,wormhole_b0,riscv_0,625664,L1,multicast_linked,one_to_all,True,False,True,9,0,5981.0,10.957364989132252
512,256,wormhole_b0,riscv_0,626688,L1,multicast_linked,one_to_all,True,False,True,9,0,6977.0,18.786297835746023
