Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
32,1,wormhole_b0,riscv_0,92160,391.0,0.08184143222506395
64,1,wormhole_b0,riscv_0,93184,388.0,0.16494845360824742
128,1,wormhole_b0,riscv_0,94208,395.0,0.3240506329113924
256,1,wormhole_b0,riscv_0,95232,404.0,0.6336633663366337
512,1,wormhole_b0,riscv_0,96256,421.0,1.2161520190023754
1024,1,wormhole_b0,riscv_0,97280,445.0,2.301123595505618
2048,1,wormhole_b0,riscv_0,98304,493.0,4.154158215010142
4096,1,wormhole_b0,riscv_0,99328,571.0,7.17338003502627
8192,1,wormhole_b0,riscv_0,100352,741.0,11.055330634278002
32,4,wormhole_b0,riscv_0,101376,476.0,0.2689075630252101
64,4,wormhole_b0,riscv_0,102400,474.0,0.540084388185654
128,4,wormhole_b0,riscv_0,103424,483.0,1.060041407867495
256,4,wormhole_b0,riscv_0,104448,499.0,2.0521042084168335
512,4,wormhole_b0,riscv_0,105472,515.0,3.9766990291262134
1024,4,wormhole_b0,riscv_0,106496,700.0,5.851428571428571
2048,4,wormhole_b0,riscv_0,107520,806.0,10.163771712158809
4096,4,wormhole_b0,riscv_0,108544,1010.0,16.221782178217822
8192,4,wormhole_b0,riscv_0,109568,1651.0,19.847365233192004
32,16,wormhole_b0,riscv_0,110592,1018.0,0.5029469548133595
64,16,wormhole_b0,riscv_0,111616,1010.0,1.0138613861386139
128,16,wormhole_b0,riscv_0,112640,1017.0,2.0137659783677484
256,16,wormhole_b0,riscv_0,113664,1034.0,3.9613152804642167
512,16,wormhole_b0,riscv_0,114688,1051.0,7.794481446241675
1024,16,wormhole_b0,riscv_0,115712,1081.0,15.156336725254395
2048,16,wormhole_b0,riscv_0,116736,1519.0,21.57208689927584
4096,16,wormhole_b0,riscv_0,117760,2697.0,24.299592139414163
8192,16,wormhole_b0,riscv_0,118784,5258.0,24.92810954735641
32,64,wormhole_b0,riscv_0,119808,2969.0,0.6897945436173796
64,64,wormhole_b0,riscv_0,120832,2971.0,1.3786603837091889
128,64,wormhole_b0,riscv_0,121856,2970.0,2.7582491582491584
256,64,wormhole_b0,riscv_0,122880,2992.0,5.475935828877005
512,64,wormhole_b0,riscv_0,123904,3000.0,10.922666666666666
1024,64,wormhole_b0,riscv_0,124928,3208.0,20.428927680798004
2048,64,wormhole_b0,riscv_0,125952,4739.0,27.658155729056762
4096,64,wormhole_b0,riscv_0,126976,9481.0,27.649404071300495
8192,64,wormhole_b0,riscv_0,128000,20184.0,25.975426080063418
32,256,wormhole_b0,riscv_0,129024,10768.0,0.7607726597325408
64,256,wormhole_b0,riscv_0,130048,10769.0,1.521404030086359
128,256,wormhole_b0,riscv_0,131072,10795.0,3.035479388605836
256,256,wormhole_b0,riscv_0,132096,10785.0,6.076587853500232
512,256,wormhole_b0,riscv_0,133120,10827.0,12.106031218250669
1024,256,wormhole_b0,riscv_0,134144,10831.0,24.20312067214477
2048,256,wormhole_b0,riscv_0,135168,17590.0,29.806026151222284
4096,256,wormhole_b0,riscv_0,136192,36524.0,28.709232285620413
8192,256,wormhole_b0,riscv_0,137216,78633.0,26.670125774166063
