Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
32,1,wormhole_b0,riscv_0,92160,293.0,0.10921501706484642
64,1,wormhole_b0,riscv_0,93184,294.0,0.21768707482993196
128,1,wormhole_b0,riscv_0,94208,302.0,0.423841059602649
256,1,wormhole_b0,riscv_0,95232,300.0,0.8533333333333334
512,1,wormhole_b0,riscv_0,96256,317.0,1.615141955835962
1024,1,wormhole_b0,riscv_0,97280,341.0,3.002932551319648
2048,1,wormhole_b0,riscv_0,98304,374.0,5.475935828877005
4096,1,wormhole_b0,riscv_0,99328,451.0,9.082039911308204
8192,1,wormhole_b0,riscv_0,100352,596.0,13.74496644295302
32,4,wormhole_b0,riscv_0,101376,389.0,0.32904884318766064
64,4,wormhole_b0,riscv_0,102400,389.0,0.6580976863753213
128,4,wormhole_b0,riscv_0,103424,387.0,1.322997416020672
256,4,wormhole_b0,riscv_0,104448,397.0,2.579345088161209
512,4,wormhole_b0,riscv_0,105472,403.0,5.0818858560794045
1024,4,wormhole_b0,riscv_0,106496,445.0,9.204494382022473
2048,4,wormhole_b0,riscv_0,107520,572.0,14.321678321678322
4096,4,wormhole_b0,riscv_0,108544,877.0,18.68187001140251
8192,4,wormhole_b0,riscv_0,109568,1403.0,23.355666429080543
32,16,wormhole_b0,riscv_0,110592,715.0,0.7160839160839161
64,16,wormhole_b0,riscv_0,111616,713.0,1.4361851332398317
128,16,wormhole_b0,riscv_0,112640,714.0,2.8683473389355743
256,16,wormhole_b0,riscv_0,113664,719.0,5.696801112656467
512,16,wormhole_b0,riscv_0,114688,727.0,11.268225584594223
1024,16,wormhole_b0,riscv_0,115712,835.0,19.621556886227545
2048,16,wormhole_b0,riscv_0,116736,1363.0,24.041085840058695
4096,16,wormhole_b0,riscv_0,117760,2438.0,26.88105004101723
8192,16,wormhole_b0,riscv_0,118784,4542.0,28.857771906649052
32,64,wormhole_b0,riscv_0,119808,2034.0,1.0068829891838742
64,64,wormhole_b0,riscv_0,120832,2027.0,2.0207202762703504
128,64,wormhole_b0,riscv_0,121856,2048.0,4.0
256,64,wormhole_b0,riscv_0,122880,2042.0,8.023506366307542
512,64,wormhole_b0,riscv_0,123904,2057.0,15.929995138551288
1024,64,wormhole_b0,riscv_0,124928,2454.0,26.705786471067643
2048,64,wormhole_b0,riscv_0,125952,4522.0,28.985404688191068
4096,64,wormhole_b0,riscv_0,126976,8721.0,30.058938195161105
8192,64,wormhole_b0,riscv_0,128000,17097.0,30.665496870796048
32,256,wormhole_b0,riscv_0,129024,7328.0,1.1179039301310043
64,256,wormhole_b0,riscv_0,130048,7326.0,2.2364182364182366
128,256,wormhole_b0,riscv_0,131072,7358.0,4.45338407175863
256,256,wormhole_b0,riscv_0,132096,7356.0,8.909189777052745
512,256,wormhole_b0,riscv_0,133120,7364.0,17.79902227050516
1024,256,wormhole_b0,riscv_0,134144,8894.0,29.47425230492467
2048,256,wormhole_b0,riscv_0,135168,17163.0,30.547573268076675
4096,256,wormhole_b0,riscv_0,136192,33833.0,30.99269943546242
8192,256,wormhole_b0,riscv_0,137216,67363.0,31.132105161587223
