Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
1024,256,wormhole_b0,riscv_0,115712,L1,multicast,row_to_row,True,False,True,8,0,224032.5,1.1831480506618077
2048,256,wormhole_b0,riscv_0,116736,L1,multicast,row_to_row,True,False,True,8,0,291085.5,1.8292397277691075
4096,256,wormhole_b0,riscv_0,117760,L1,multicast,row_to_row,True,False,True,8,0,340634.0,3.1301547914757384
8192,256,wormhole_b0,riscv_0,118784,L1,multicast,row_to_row,True,False,True,8,0,510521.5,4.115316345212847
16384,256,wormhole_b0,riscv_0,119808,L1,multicast,row_to_row,True,False,True,8,0,1180864.5,3.571392631888071
32768,256,wormhole_b0,riscv_0,120832,L1,multicast,row_to_row,True,False,True,8,0,2404652.0,3.5069006758034185
65536,256,wormhole_b0,riscv_0,121856,L1,multicast,row_to_row,True,False,True,8,0,6324380.5,2.6529020964758487
32,1,wormhole_b0,riscv_0,184320,L1,multicast_linked,row_to_row,True,False,True,8,0,975.5,0.03352925001718567
64,1,wormhole_b0,riscv_0,185344,L1,multicast_linked,row_to_row,True,False,True,8,0,791.0,0.08259587020648967
128,1,wormhole_b0,riscv_0,186368,L1,multicast_linked,row_to_row,True,False,True,8,0,878.5,0.14888844753392916
256,1,wormhole_b0,riscv_0,187392,L1,multicast_linked,row_to_row,True,False,True,8,0,1207.0,0.21393819172543194
512,1,wormhole_b0,riscv_0,188416,L1,multicast_linked,row_to_row,True,False,True,8,0,900.0,0.5770451730697226
1024,1,wormhole_b0,riscv_0,189440,L1,multicast_linked,row_to_row,True,False,True,8,0,1240.5,0.8623425713215049
2048,1,wormhole_b0,riscv_0,190464,L1,multicast_linked,row_to_row,True,False,True,8,0,1298.5,1.6689833323082601
4096,1,wormhole_b0,riscv_0,191488,L1,multicast_linked,row_to_row,True,False,True,8,0,1644.0,2.5373362548254548
8192,1,wormhole_b0,riscv_0,192512,L1,multicast_linked,row_to_row,True,False,True,8,0,2782.5,3.031531908951264
16384,1,wormhole_b0,riscv_0,193536,L1,multicast_linked,row_to_row,True,False,True,8,0,4932.5,3.4289312339031666
32768,1,wormhole_b0,riscv_0,194560,L1,multicast_linked,row_to_row,True,False,True,8,0,9295.0,3.73717601949142
65536,1,wormhole_b0,riscv_0,195584,L1,multicast_linked,row_to_row,True,False,True,8,0,18422.0,3.7044265700286703
32,4,wormhole_b0,riscv_0,196608,L1,multicast_linked,row_to_row,True,False,True,8,0,1252.5,0.10436304173480121
64,4,wormhole_b0,riscv_0,197632,L1,multicast_linked,row_to_row,True,False,True,8,0,1212.0,0.21310651204575987
128,4,wormhole_b0,riscv_0,198656,L1,multicast_linked,row_to_row,True,False,True,8,0,1336.0,0.40344088304595416
256,4,wormhole_b0,riscv_0,199680,L1,multicast_linked,row_to_row,True,False,True,8,0,2016.5,0.5277015077945311
512,4,wormhole_b0,riscv_0,200704,L1,multicast_linked,row_to_row,True,False,True,8,0,1626.0,1.2933696921630307
1024,4,wormhole_b0,riscv_0,201728,L1,multicast_linked,row_to_row,True,False,True,8,0,1742.5,2.3914090901475937
2048,4,wormhole_b0,riscv_0,202752,L1,multicast_linked,row_to_row,True,False,True,8,0,2516.5,3.2830987485627103
4096,4,wormhole_b0,riscv_0,203776,L1,multicast_linked,row_to_row,True,False,True,8,0,3600.0,4.608577512369519
8192,4,wormhole_b0,riscv_0,204800,L1,multicast_linked,row_to_row,True,False,True,8,0,8049.0,4.1429159235390856
16384,4,wormhole_b0,riscv_0,205824,L1,multicast_linked,row_to_row,True,False,True,8,0,12396.0,5.380703552810838
32768,4,wormhole_b0,riscv_0,206848,L1,multicast_linked,row_to_row,True,False,True,8,0,25241.0,5.295098706443516
65536,4,wormhole_b0,riscv_0,207872,L1,multicast_linked,row_to_row,True,False,True,8,0,52346.0,5.0867038469770485
32,16,wormhole_b0,riscv_0,208896,L1,multicast_linked,row_to_row,True,False,True,8,0,3664.0,0.14622970365686505
64,16,wormhole_b0,riscv_0,209920,L1,multicast_linked,row_to_row,True,False,True,8,0,2941.0,0.35374965348418713
128,16,wormhole_b0,riscv_0,210944,L1,multicast_linked,row_to_row,True,False,True,8,0,2491.0,0.8300588086752558
256,16,wormhole_b0,riscv_0,211968,L1,multicast_linked,row_to_row,True,False,True,8,0,2849.5,1.4737935756195486
512,16,wormhole_b0,riscv_0,212992,L1,multicast_linked,row_to_row,True,False,True,8,0,3245.0,2.6722381184448185
1024,16,wormhole_b0,riscv_0,214016,L1,multicast_linked,row_to_row,True,False,True,8,0,4667.0,3.725957965608136
2048,16,wormhole_b0,riscv_0,215040,L1,multicast_linked,row_to_row,True,False,True,8,0,6756.0,4.921831906229066
4096,16,wormhole_b0,riscv_0,216064,L1,multicast_linked,row_to_row,True,False,True,8,0,14231.0,4.658300481360758
8192,16,wormhole_b0,riscv_0,217088,L1,multicast_linked,row_to_row,True,False,True,8,0,23152.5,5.754125887272126
16384,16,wormhole_b0,riscv_0,218112,L1,multicast_linked,row_to_row,True,False,True,8,0,44406.5,5.9714167835530105
32768,16,wormhole_b0,riscv_0,219136,L1,multicast_linked,row_to_row,True,False,True,8,0,85219.0,6.245601460856239
65536,16,wormhole_b0,riscv_0,220160,L1,multicast_linked,row_to_row,True,False,True,8,0,180819.5,5.896137823083219
32,64,wormhole_b0,riscv_0,221184,L1,multicast_linked,row_to_row,True,False,True,8,0,7373.5,0.28360700854648846
64,64,wormhole_b0,riscv_0,222208,L1,multicast_linked,row_to_row,True,False,True,8,0,8274.0,0.5052515575592499
128,64,wormhole_b0,riscv_0,223232,L1,multicast_linked,row_to_row,True,False,True,8,0,7317.5,1.1323576519981247
256,64,wormhole_b0,riscv_0,224256,L1,multicast_linked,row_to_row,True,False,True,8,0,8346.0,1.999622715079166
512,64,wormhole_b0,riscv_0,225280,L1,multicast_linked,row_to_row,True,False,True,8,0,9373.0,3.5286780804467854
1024,64,wormhole_b0,riscv_0,226304,L1,multicast_linked,row_to_row,True,False,True,8,0,15086.0,4.534265597577753
2048,64,wormhole_b0,riscv_0,227328,L1,multicast_linked,row_to_row,True,False,True,8,0,25885.0,5.138277688136125
4096,64,wormhole_b0,riscv_0,228352,L1,multicast_linked,row_to_row,True,False,True,8,0,50058.0,5.315767838093967
8192,64,wormhole_b0,riscv_0,229376,L1,multicast_linked,row_to_row,True,False,True,8,0,87487.0,6.055690632417571
16384,64,wormhole_b0,riscv_0,230400,L1,multicast_linked,row_to_row,True,False,True,8,0,167291.5,6.3509210010387696
32768,64,wormhole_b0,riscv_0,231424,L1,multicast_linked,row_to_row,True,False,True,8,0,331790.0,6.402517118017136
65536,64,wormhole_b0,riscv_0,232448,L1,multicast_linked,row_to_row,True,False,True,8,0,644428.0,6.589496025447778
32,256,wormhole_b0,riscv_0,233472,L1,multicast_linked,row_to_row,True,False,True,8,0,29176.0,0.28695388118254384
64,256,wormhole_b0,riscv_0,234496,L1,multicast_linked,row_to_row,True,False,True,8,0,37027.5,0.5013235424132152
128,256,wormhole_b0,riscv_0,235520,L1,multicast_linked,row_to_row,True,False,True,8,0,45835.0,0.8294901295442094
256,256,wormhole_b0,riscv_0,236544,L1,multicast_linked,row_to_row,True,False,True,8,0,26564.5,2.4993654030833485
512,256,wormhole_b0,riscv_0,237568,L1,multicast_linked,row_to_row,True,False,True,8,0,34974.0,3.8610702481579113
1024,256,wormhole_b0,riscv_0,238592,L1,multicast_linked,row_to_row,True,False,True,8,0,60550.0,4.400431869451745
2048,256,wormhole_b0,riscv_0,239616,L1,multicast_linked,row_to_row,True,False,True,8,0,88794.5,5.977086123468968
4096,256,wormhole_b0,riscv_0,240640,L1,multicast_linked,row_to_row,True,False,True,8,0,168742.5,6.293876021765823
8192,256,wormhole_b0,riscv_0,241664,L1,multicast_linked,row_to_row,True,False,True,8,0,323834.5,6.555569992463322
16384,256,wormhole_b0,riscv_0,242688,L1,multicast_linked,row_to_row,True,False,True,8,0,644654.0,6.586460637943935
32768,256,wormhole_b0,riscv_0,243712,L1,multicast_linked,row_to_row,True,False,True,8,0,1273818.5,6.6676310484751315
65536,256,wormhole_b0,riscv_0,244736,L1,multicast_linked,row_to_row,True,False,True,8,0,2548419.5,6.665871379018089
32,1,wormhole_b0,riscv_0,122880,L1,multicast,row_to_row,True,False,False,8,0,2894.5,0.011258268003274018
64,1,wormhole_b0,riscv_0,123904,L1,multicast,row_to_row,True,False,False,8,0,2614.0,0.02469875071233904
128,1,wormhole_b0,riscv_0,124928,L1,multicast,row_to_row,True,False,False,8,0,2869.0,0.04480724740437714
256,1,wormhole_b0,riscv_0,125952,L1,multicast,row_to_row,True,False,False,8,0,3375.0,0.07622456214767645
512,1,wormhole_b0,riscv_0,126976,L1,multicast,row_to_row,True,False,False,8,0,3089.5,0.16687283697874655
1024,1,wormhole_b0,riscv_0,128000,L1,multicast,row_to_row,True,False,False,8,0,2632.5,0.3922303561804567
2048,1,wormhole_b0,riscv_0,129024,L1,multicast,row_to_row,True,False,False,8,0,3487.5,0.5904591054326305
4096,1,wormhole_b0,riscv_0,130048,L1,multicast,row_to_row,True,False,False,8,0,3097.0,1.3322510350816077
8192,1,wormhole_b0,riscv_0,131072,L1,multicast,row_to_row,True,False,False,8,0,5726.5,1.5703205112970116
16384,1,wormhole_b0,riscv_0,132096,L1,multicast,row_to_row,True,False,False,8,0,6096.5,2.7262651708376664
32768,1,wormhole_b0,riscv_0,133120,L1,multicast,row_to_row,True,False,False,8,0,12027.0,2.769592389216494
65536,1,wormhole_b0,riscv_0,134144,L1,multicast,row_to_row,True,False,False,8,0,29629.0,2.2490368003030037
32,4,wormhole_b0,riscv_0,135168,L1,multicast,row_to_row,True,False,False,8,0,7920.5,0.016492433604153353
64,4,wormhole_b0,riscv_0,136192,L1,multicast,row_to_row,True,False,False,8,0,7300.0,0.03546098214169152
128,4,wormhole_b0,riscv_0,137216,L1,multicast,row_to_row,True,False,False,8,0,7654.0,0.06855585162195896
256,4,wormhole_b0,riscv_0,138240,L1,multicast,row_to_row,True,False,False,8,0,7683.5,0.13430143522669258
512,4,wormhole_b0,riscv_0,139264,L1,multicast,row_to_row,True,False,False,8,0,7515.0,0.2751608967851823
1024,4,wormhole_b0,riscv_0,140288,L1,multicast,row_to_row,True,False,False,8,0,8580.5,0.485038544205148
2048,4,wormhole_b0,riscv_0,141312,L1,multicast,row_to_row,True,False,False,8,0,8154.5,1.0168894740830405
4096,4,wormhole_b0,riscv_0,142336,L1,multicast,row_to_row,True,False,False,8,0,9124.0,1.813150178107943
8192,4,wormhole_b0,riscv_0,143360,L1,multicast,row_to_row,True,False,False,8,0,17075.5,2.086690788688064
16384,4,wormhole_b0,riscv_0,144384,L1,multicast,row_to_row,True,False,False,8,0,24363.0,2.77680376036111
32768,4,wormhole_b0,riscv_0,145408,L1,multicast,row_to_row,True,False,False,8,0,45822.5,2.8922782652814685
65536,4,wormhole_b0,riscv_0,146432,L1,multicast,row_to_row,True,False,False,8,0,97590.0,2.7287666695513524
32,16,wormhole_b0,riscv_0,147456,L1,multicast,row_to_row,True,False,False,8,0,34505.0,0.015279270225544078
64,16,wormhole_b0,riscv_0,148480,L1,multicast,row_to_row,True,False,False,8,0,27409.5,0.03774973818999046
128,16,wormhole_b0,riscv_0,149504,L1,multicast,row_to_row,True,False,False,8,0,25762.0,0.08055609014737584
256,16,wormhole_b0,riscv_0,150528,L1,multicast,row_to_row,True,False,False,8,0,33748.0,0.12263846458331218
512,16,wormhole_b0,riscv_0,151552,L1,multicast,row_to_row,True,False,False,8,0,32150.0,0.2576909979852862
1024,16,wormhole_b0,riscv_0,152576,L1,multicast,row_to_row,True,False,False,8,0,30468.0,0.5441708895281777
2048,16,wormhole_b0,riscv_0,153600,L1,multicast,row_to_row,True,False,False,8,0,33116.5,0.9994520612542556
4096,16,wormhole_b0,riscv_0,154624,L1,multicast,row_to_row,True,False,False,8,0,46948.0,1.4058438642002011
8192,16,wormhole_b0,riscv_0,155648,L1,multicast,row_to_row,True,False,False,8,0,51720.0,2.6152037614461987
16384,16,wormhole_b0,riscv_0,156672,L1,multicast,row_to_row,True,False,False,8,0,104219.5,2.549075893489068
32768,16,wormhole_b0,riscv_0,157696,L1,multicast,row_to_row,True,False,False,8,0,186921.5,2.8432624906768558
65536,16,wormhole_b0,riscv_0,158720,L1,multicast,row_to_row,True,False,False,8,0,343083.0,3.094626146198178
32,64,wormhole_b0,riscv_0,159744,L1,multicast,row_to_row,True,False,False,8,0,105148.5,0.0196747364605135
64,64,wormhole_b0,riscv_0,160768,L1,multicast,row_to_row,True,False,False,8,0,114670.5,0.03604376638634196
128,64,wormhole_b0,riscv_0,161792,L1,multicast,row_to_row,True,False,False,8,0,110821.0,0.07484464893412843
256,64,wormhole_b0,riscv_0,162816,L1,multicast,row_to_row,True,False,False,8,0,111512.5,0.14868732402947704
512,64,wormhole_b0,riscv_0,163840,L1,multicast,row_to_row,True,False,False,8,0,100945.0,0.3285637606775419
1024,64,wormhole_b0,riscv_0,164864,L1,multicast,row_to_row,True,False,False,8,0,119454.5,0.5569847819831399
2048,64,wormhole_b0,riscv_0,165888,L1,multicast,row_to_row,True,False,False,8,0,120231.0,1.102412364243773
4096,64,wormhole_b0,riscv_0,166912,L1,multicast,row_to_row,True,False,False,8,0,145180.5,1.839359999507821
8192,64,wormhole_b0,riscv_0,167936,L1,multicast,row_to_row,True,False,False,8,0,181235.5,2.9293334510653732
16384,64,wormhole_b0,riscv_0,168960,L1,multicast,row_to_row,True,False,False,8,0,343205.5,3.0968395421761636
32768,64,wormhole_b0,riscv_0,169984,L1,multicast,row_to_row,True,False,False,8,0,684757.5,3.101168459951807
65536,64,wormhole_b0,riscv_0,171008,L1,multicast,row_to_row,True,False,False,8,0,2035772.0,2.071833875140613
32,256,wormhole_b0,riscv_0,172032,L1,multicast,row_to_row,True,False,False,8,0,393369.5,0.020932257186500082
64,256,wormhole_b0,riscv_0,173056,L1,multicast,row_to_row,True,False,False,8,0,376272.5,0.044093025081184095
128,256,wormhole_b0,riscv_0,174080,L1,multicast,row_to_row,True,False,False,8,0,382058.0,0.08696172433677467
256,256,wormhole_b0,riscv_0,175104,L1,multicast,row_to_row,True,False,False,8,0,448772.0,0.1474483151367023
512,256,wormhole_b0,riscv_0,176128,L1,multicast,row_to_row,True,False,False,8,0,402092.0,0.3299054912200214
