Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
32,1,wormhole_b0,riscv_0,0,344.0,0.09302325581395349
64,1,wormhole_b0,riscv_0,1024,347.0,0.1844380403458213
128,1,wormhole_b0,riscv_0,2048,358.0,0.3575418994413408
256,1,wormhole_b0,riscv_0,3072,355.0,0.7211267605633803
512,1,wormhole_b0,riscv_0,4096,364.0,1.4065934065934067
1024,1,wormhole_b0,riscv_0,5120,387.0,2.645994832041344
2048,1,wormhole_b0,riscv_0,6144,420.0,4.876190476190477
4096,1,wormhole_b0,riscv_0,7168,496.0,8.258064516129032
8192,1,wormhole_b0,riscv_0,8192,675.0,12.136296296296296
16384,1,wormhole_b0,riscv_0,9216,904.0,18.123893805309734
32768,1,wormhole_b0,riscv_0,10240,1462.0,22.41313269493844
65536,1,wormhole_b0,riscv_0,11264,2509.0,26.120366679952173
32,4,wormhole_b0,riscv_0,12288,465.0,0.2752688172043011
64,4,wormhole_b0,riscv_0,13312,472.0,0.5423728813559322
128,4,wormhole_b0,riscv_0,14336,478.0,1.0711297071129706
256,4,wormhole_b0,riscv_0,15360,479.0,2.137787056367432
512,4,wormhole_b0,riscv_0,16384,487.0,4.205338809034908
1024,4,wormhole_b0,riscv_0,17408,510.0,8.031372549019608
2048,4,wormhole_b0,riscv_0,18432,680.0,12.047058823529412
4096,4,wormhole_b0,riscv_0,19456,943.0,17.374337221633088
8192,4,wormhole_b0,riscv_0,20480,1473.0,22.245756958587915
16384,4,wormhole_b0,riscv_0,21504,2518.0,26.027005559968227
32768,4,wormhole_b0,riscv_0,22528,4601.0,28.487720060856336
65536,4,wormhole_b0,riscv_0,23552,8781.0,29.85354743195536
32,16,wormhole_b0,riscv_0,24576,919.0,0.5571273122959739
64,16,wormhole_b0,riscv_0,25600,927.0,1.104638619201726
128,16,wormhole_b0,riscv_0,26624,927.0,2.209277238403452
256,16,wormhole_b0,riscv_0,27648,927.0,4.418554476806904
512,16,wormhole_b0,riscv_0,28672,935.0,8.761497326203209
1024,16,wormhole_b0,riscv_0,29696,963.0,17.0134994807892
2048,16,wormhole_b0,riscv_0,30720,1494.0,21.933065595716197
4096,16,wormhole_b0,riscv_0,31744,2535.0,25.852465483234713
8192,16,wormhole_b0,riscv_0,32768,4632.0,28.29706390328152
16384,16,wormhole_b0,riscv_0,33792,8799.0,29.792476417774747
32768,16,wormhole_b0,riscv_0,34816,17238.0,30.41466527439378
65536,16,wormhole_b0,riscv_0,35840,33981.0,30.857714605220565
32,64,wormhole_b0,riscv_0,36864,2744.0,0.7463556851311953
64,64,wormhole_b0,riscv_0,37888,2750.0,1.4894545454545454
128,64,wormhole_b0,riscv_0,38912,2748.0,2.981077147016012
256,64,wormhole_b0,riscv_0,39936,2752.0,5.953488372093023
512,64,wormhole_b0,riscv_0,40960,2766.0,11.846710050614606
1024,64,wormhole_b0,riscv_0,41984,2784.0,23.54022988505747
2048,64,wormhole_b0,riscv_0,43008,4665.0,28.096891747052517
4096,64,wormhole_b0,riscv_0,44032,8848.0,29.62748643761302
8192,64,wormhole_b0,riscv_0,45056,17222.0,30.442921844152828
16384,64,wormhole_b0,riscv_0,46080,33972.0,30.865889556105028
32768,64,wormhole_b0,riscv_0,47104,67400.0,31.115014836795254
65536,64,wormhole_b0,riscv_0,48128,134646.0,31.150602320158043
32,256,wormhole_b0,riscv_0,49152,10040.0,0.8159362549800797
64,256,wormhole_b0,riscv_0,50176,10052.0,1.629924393155591
128,256,wormhole_b0,riscv_0,51200,10052.0,3.259848786311182
256,256,wormhole_b0,riscv_0,52224,10044.0,6.524890481879729
512,256,wormhole_b0,riscv_0,53248,10056.0,13.034208432776452
1024,256,wormhole_b0,riscv_0,54272,10089.0,25.98314996530875
2048,256,wormhole_b0,riscv_0,55296,17359.0,30.202661443631545
4096,256,wormhole_b0,riscv_0,56320,34051.0,30.794279169481072
8192,256,wormhole_b0,riscv_0,57344,67616.0,31.01561760530052
16384,256,wormhole_b0,riscv_0,58368,134695.0,31.13927020305134
32768,256,wormhole_b0,riscv_0,59392,269660.0,31.1080916709931
65536,256,wormhole_b0,riscv_0,60416,537165.0,31.232891197304365
