Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
32,1,wormhole_b0,riscv_1,61440,291.0,0.10996563573883161
64,1,wormhole_b0,riscv_1,62464,299.0,0.2140468227424749
128,1,wormhole_b0,riscv_1,63488,299.0,0.4280936454849498
256,1,wormhole_b0,riscv_1,64512,298.0,0.8590604026845637
512,1,wormhole_b0,riscv_1,65536,307.0,1.6677524429967427
1024,1,wormhole_b0,riscv_1,66560,331.0,3.093655589123867
2048,1,wormhole_b0,riscv_1,67584,371.0,5.520215633423181
4096,1,wormhole_b0,riscv_1,68608,459.0,8.923747276688454
8192,1,wormhole_b0,riscv_1,69632,594.0,13.79124579124579
16384,1,wormhole_b0,riscv_1,70656,861.0,19.02903600464576
32768,1,wormhole_b0,riscv_1,71680,1399.0,23.422444603288064
65536,1,wormhole_b0,riscv_1,72704,2459.0,26.651484343228955
32,4,wormhole_b0,riscv_1,73728,354.0,0.3615819209039548
64,4,wormhole_b0,riscv_1,74752,354.0,0.7231638418079096
128,4,wormhole_b0,riscv_1,75776,362.0,1.4143646408839778
256,4,wormhole_b0,riscv_1,76800,363.0,2.8209366391184574
512,4,wormhole_b0,riscv_1,77824,386.0,5.305699481865285
1024,4,wormhole_b0,riscv_1,78848,475.0,8.623157894736842
2048,4,wormhole_b0,riscv_1,79872,597.0,13.721943048576215
4096,4,wormhole_b0,riscv_1,80896,866.0,18.919168591224018
8192,4,wormhole_b0,riscv_1,81920,1394.0,23.506456241033
16384,4,wormhole_b0,riscv_1,82944,2463.0,26.60820138043037
32768,4,wormhole_b0,riscv_1,83968,4543.0,28.851419766674002
65536,4,wormhole_b0,riscv_1,84992,8759.0,29.928530654184268
32,16,wormhole_b0,riscv_1,86016,620.0,0.8258064516129032
64,16,wormhole_b0,riscv_1,87040,621.0,1.6489533011272142
128,16,wormhole_b0,riscv_1,88064,634.0,3.230283911671924
256,16,wormhole_b0,riscv_1,89088,629.0,6.511923688394277
512,16,wormhole_b0,riscv_1,90112,648.0,12.641975308641975
1024,16,wormhole_b0,riscv_1,91136,914.0,17.925601750547045
2048,16,wormhole_b0,riscv_1,92160,1445.0,22.67681660899654
4096,16,wormhole_b0,riscv_1,93184,2484.0,26.383252818035427
8192,16,wormhole_b0,riscv_1,94208,4567.0,28.699802934092403
16384,16,wormhole_b0,riscv_1,95232,8816.0,29.73502722323049
32768,16,wormhole_b0,riscv_1,96256,17218.0,30.44999419212452
65536,16,wormhole_b0,riscv_1,97280,34002.0,30.83865654961473
32,64,wormhole_b0,riscv_1,98304,1682.0,1.2175980975029725
64,64,wormhole_b0,riscv_1,99328,1690.0,2.4236686390532545
128,64,wormhole_b0,riscv_1,100352,1689.0,4.850207223208999
256,64,wormhole_b0,riscv_1,101376,1688.0,9.706161137440759
512,64,wormhole_b0,riscv_1,102400,1704.0,19.230046948356808
1024,64,wormhole_b0,riscv_1,103424,2668.0,24.563718140929534
2048,64,wormhole_b0,riscv_1,104448,4734.0,27.68736797634136
4096,64,wormhole_b0,riscv_1,105472,8867.0,29.564001353332582
8192,64,wormhole_b0,riscv_1,106496,17186.0,30.50669149307576
16384,64,wormhole_b0,riscv_1,107520,34001.0,30.839563542248758
32768,64,wormhole_b0,riscv_1,108544,67600.0,31.022958579881657
65536,64,wormhole_b0,riscv_1,109568,135081.0,31.050288345511213
32,256,wormhole_b0,riscv_1,110592,5954.0,1.375881760161236
64,256,wormhole_b0,riscv_1,111616,5960.0,2.748993288590604
128,256,wormhole_b0,riscv_1,112640,5962.0,5.496142234149614
256,256,wormhole_b0,riscv_1,113664,5960.0,10.995973154362416
512,256,wormhole_b0,riscv_1,114688,5976.0,21.933065595716197
