Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
512,16,wormhole_b0,riscv_0,28672,L1,unicast,one_to_one,True,True,False,0,0,549.0,14.92167577413479
1024,16,wormhole_b0,riscv_0,29696,L1,unicast,one_to_one,True,True,False,0,0,830.0,19.73975903614458
2048,16,wormhole_b0,riscv_0,30720,L1,unicast,one_to_one,True,True,False,0,0,1357.0,24.14738393515107
4096,16,wormhole_b0,riscv_0,31744,L1,unicast,one_to_one,True,True,False,0,0,2419.0,27.09218685407193
8192,16,wormhole_b0,riscv_0,32768,L1,unicast,one_to_one,True,True,False,0,0,4513.0,29.043208508752492
16384,16,wormhole_b0,riscv_0,33792,L1,unicast,one_to_one,True,True,False,0,0,8709.0,30.100355953611206
32768,16,wormhole_b0,riscv_0,34816,L1,unicast,one_to_one,True,True,False,0,0,17148.0,30.574294378353162
65536,16,wormhole_b0,riscv_0,35840,L1,unicast,one_to_one,True,True,False,0,0,33843.0,30.983541648199036
32,64,wormhole_b0,riscv_0,36864,L1,unicast,one_to_one,True,True,False,0,0,1477.0,1.3865944482058226
64,64,wormhole_b0,riscv_0,37888,L1,unicast,one_to_one,True,True,False,0,0,1477.0,2.773188896411645
128,64,wormhole_b0,riscv_0,38912,L1,unicast,one_to_one,True,True,False,0,0,1478.0,5.542625169147497
256,64,wormhole_b0,riscv_0,39936,L1,unicast,one_to_one,True,True,False,0,0,1488.0,11.010752688172044
512,64,wormhole_b0,riscv_0,40960,L1,unicast,one_to_one,True,True,False,0,0,1548.0,21.16795865633075
1024,64,wormhole_b0,riscv_0,41984,L1,unicast,one_to_one,True,True,False,0,0,2437.0,26.892080426754205
2048,64,wormhole_b0,riscv_0,43008,L1,unicast,one_to_one,True,True,False,0,0,4549.0,28.813365574851616
4096,64,wormhole_b0,riscv_0,44032,L1,unicast,one_to_one,True,True,False,0,0,8703.0,30.1211076640239
8192,64,wormhole_b0,riscv_0,45056,L1,unicast,one_to_one,True,True,False,0,0,17130.0,30.60642148277875
16384,64,wormhole_b0,riscv_0,46080,L1,unicast,one_to_one,True,True,False,0,0,33845.0,30.98171074013887
32768,64,wormhole_b0,riscv_0,47104,L1,unicast,one_to_one,True,True,False,0,0,67454.0,31.090105849912533
65536,64,wormhole_b0,riscv_0,48128,L1,unicast,one_to_one,True,True,False,0,0,134574.0,31.16726856599343
32,256,wormhole_b0,riscv_0,49152,L1,unicast,one_to_one,True,True,False,0,0,5318.0,1.540428732606243
64,256,wormhole_b0,riscv_0,50176,L1,unicast,one_to_one,True,True,False,0,0,5316.0,3.0820165537998494
128,256,wormhole_b0,riscv_0,51200,L1,unicast,one_to_one,True,True,False,0,0,5316.0,6.164033107599699
256,256,wormhole_b0,riscv_0,52224,L1,unicast,one_to_one,True,True,False,0,0,5324.0,12.30954169797145
512,256,wormhole_b0,riscv_0,53248,L1,unicast,one_to_one,True,True,False,0,0,5575.0,23.51067264573991
1024,256,wormhole_b0,riscv_0,54272,L1,unicast,one_to_one,True,True,False,0,0,8910.0,29.42132435465769
2048,256,wormhole_b0,riscv_0,55296,L1,unicast,one_to_one,True,True,False,0,0,17261.0,30.37413823069347
4096,256,wormhole_b0,riscv_0,56320,L1,unicast,one_to_one,True,True,False,0,0,33924.0,30.909562551585896
8192,256,wormhole_b0,riscv_0,57344,L1,unicast,one_to_one,True,True,False,0,0,67527.0,31.056495920150457
16384,256,wormhole_b0,riscv_0,58368,L1,unicast,one_to_one,True,True,False,0,0,134677.0,31.143432063381276
32768,256,wormhole_b0,riscv_0,59392,L1,unicast,one_to_one,True,True,False,0,0,269382.0,31.14019496477122
65536,256,wormhole_b0,riscv_0,60416,L1,unicast,one_to_one,True,True,False,0,0,538383.0,31.162232091280742
32,1,wormhole_b0,riscv_0,61440,L1,unicast,one_to_one,True,False,False,0,0,206.0,0.1553398058252427
64,1,wormhole_b0,riscv_0,62464,L1,unicast,one_to_one,True,False,False,0,0,205.0,0.3121951219512195
128,1,wormhole_b0,riscv_0,63488,L1,unicast,one_to_one,True,False,False,0,0,209.0,0.6124401913875598
256,1,wormhole_b0,riscv_0,64512,L1,unicast,one_to_one,True,False,False,0,0,215.0,1.1906976744186046
512,1,wormhole_b0,riscv_0,65536,L1,unicast,one_to_one,True,False,False,0,0,229.0,2.2358078602620086
1024,1,wormhole_b0,riscv_0,66560,L1,unicast,one_to_one,True,False,False,0,0,246.0,4.162601626016261
2048,1,wormhole_b0,riscv_0,67584,L1,unicast,one_to_one,True,False,False,0,0,278.0,7.366906474820144
4096,1,wormhole_b0,riscv_0,68608,L1,unicast,one_to_one,True,False,False,0,0,357.0,11.473389355742297
8192,1,wormhole_b0,riscv_0,69632,L1,unicast,one_to_one,True,False,False,0,0,533.0,15.369606003752345
16384,1,wormhole_b0,riscv_0,70656,L1,unicast,one_to_one,True,False,False,0,0,810.0,20.22716049382716
32768,1,wormhole_b0,riscv_0,71680,L1,unicast,one_to_one,True,False,False,0,0,1364.0,24.023460410557185
65536,1,wormhole_b0,riscv_0,72704,L1,unicast,one_to_one,True,False,False,0,0,2383.0,27.501468736886277
32,4,wormhole_b0,riscv_0,73728,L1,unicast,one_to_one,True,False,False,0,0,272.0,0.47058823529411764
64,4,wormhole_b0,riscv_0,74752,L1,unicast,one_to_one,True,False,False,0,0,273.0,0.9377289377289377
128,4,wormhole_b0,riscv_0,75776,L1,unicast,one_to_one,True,False,False,0,0,275.0,1.8618181818181818
256,4,wormhole_b0,riscv_0,76800,L1,unicast,one_to_one,True,False,False,0,0,283.0,3.618374558303887
512,4,wormhole_b0,riscv_0,77824,L1,unicast,one_to_one,True,False,False,0,0,288.0,7.111111111111111
1024,4,wormhole_b0,riscv_0,78848,L1,unicast,one_to_one,True,False,False,0,0,346.0,11.83815028901734
2048,4,wormhole_b0,riscv_0,79872,L1,unicast,one_to_one,True,False,False,0,0,538.0,15.226765799256505
4096,4,wormhole_b0,riscv_0,80896,L1,unicast,one_to_one,True,False,False,0,0,801.0,20.454431960049938
8192,4,wormhole_b0,riscv_0,81920,L1,unicast,one_to_one,True,False,False,0,0,1345.0,24.36282527881041
16384,4,wormhole_b0,riscv_0,82944,L1,unicast,one_to_one,True,False,False,0,0,2398.0,27.329441201000833
32768,4,wormhole_b0,riscv_0,83968,L1,unicast,one_to_one,True,False,False,0,0,4531.0,28.92783050099316
65536,4,wormhole_b0,riscv_0,84992,L1,unicast,one_to_one,True,False,False,0,0,8682.0,30.193964524303155
32,16,wormhole_b0,riscv_0,86016,L1,unicast,one_to_one,True,False,False,0,0,536.0,0.9552238805970149
64,16,wormhole_b0,riscv_0,87040,L1,unicast,one_to_one,True,False,False,0,0,538.0,1.903345724907063
128,16,wormhole_b0,riscv_0,88064,L1,unicast,one_to_one,True,False,False,0,0,536.0,3.8208955223880596
256,16,wormhole_b0,riscv_0,89088,L1,unicast,one_to_one,True,False,False,0,0,544.0,7.529411764705882
512,16,wormhole_b0,riscv_0,90112,L1,unicast,one_to_one,True,False,False,0,0,561.0,14.602495543672013
1024,16,wormhole_b0,riscv_0,91136,L1,unicast,one_to_one,True,False,False,0,0,808.0,20.277227722772277
2048,16,wormhole_b0,riscv_0,92160,L1,unicast,one_to_one,True,False,False,0,0,1364.0,24.023460410557185
4096,16,wormhole_b0,riscv_0,93184,L1,unicast,one_to_one,True,False,False,0,0,2402.0,27.283930058284763
8192,16,wormhole_b0,riscv_0,94208,L1,unicast,one_to_one,True,False,False,0,0,4488.0,29.204991087344027
16384,16,wormhole_b0,riscv_0,95232,L1,unicast,one_to_one,True,False,False,0,0,8686.0,30.18005986645176
32768,16,wormhole_b0,riscv_0,96256,L1,unicast,one_to_one,True,False,False,0,0,17089.0,30.679852536719526
65536,16,wormhole_b0,riscv_0,97280,L1,unicast,one_to_one,True,False,False,0,0,33844.0,30.982626167119726
32,64,wormhole_b0,riscv_0,98304,L1,unicast,one_to_one,True,False,False,0,0,1614.0,1.2688971499380421
64,64,wormhole_b0,riscv_0,99328,L1,unicast,one_to_one,True,False,False,0,0,1594.0,2.5696361355081554
128,64,wormhole_b0,riscv_0,100352,L1,unicast,one_to_one,True,False,False,0,0,1592.0,5.1457286432160805
256,64,wormhole_b0,riscv_0,101376,L1,unicast,one_to_one,True,False,False,0,0,1600.0,10.24
512,64,wormhole_b0,riscv_0,102400,L1,unicast,one_to_one,True,False,False,0,0,1609.0,20.36544437538844
1024,64,wormhole_b0,riscv_0,103424,L1,unicast,one_to_one,True,False,False,0,0,2442.0,26.83701883701884
2048,64,wormhole_b0,riscv_0,104448,L1,unicast,one_to_one,True,False,False,0,0,4521.0,28.99181596991816
4096,64,wormhole_b0,riscv_0,105472,L1,unicast,one_to_one,True,False,False,0,0,8697.0,30.141888007358858
8192,64,wormhole_b0,riscv_0,106496,L1,unicast,one_to_one,True,False,False,0,0,17082.0,30.692424774616555
16384,64,wormhole_b0,riscv_0,107520,L1,unicast,one_to_one,True,False,False,0,0,33897.0,30.934182966044194
32768,64,wormhole_b0,riscv_0,108544,L1,unicast,one_to_one,True,False,False,0,0,67685.0,30.98399940902711
65536,64,wormhole_b0,riscv_0,109568,L1,unicast,one_to_one,True,False,False,0,0,134704.0,31.137189689986933
32,256,wormhole_b0,riscv_0,110592,L1,unicast,one_to_one,True,False,False,0,0,5818.0,1.408044001375043
64,256,wormhole_b0,riscv_0,111616,L1,unicast,one_to_one,True,False,False,0,0,5816.0,2.8170563961485557
128,256,wormhole_b0,riscv_0,112640,L1,unicast,one_to_one,True,False,False,0,0,5819.0,5.63120811135934
256,256,wormhole_b0,riscv_0,113664,L1,unicast,one_to_one,True,False,False,0,0,5827.0,11.24695383559293
512,256,wormhole_b0,riscv_0,114688,L1,unicast,one_to_one,True,False,False,0,0,5833.0,22.470769758271903
1024,256,wormhole_b0,riscv_0,115712,L1,unicast,one_to_one,True,False,False,0,0,8917.0,29.398228103622294
2048,256,wormhole_b0,riscv_0,116736,L1,unicast,one_to_one,True,False,False,0,0,17281.0,30.33898501244141
4096,256,wormhole_b0,riscv_0,117760,L1,unicast,one_to_one,True,False,False,0,0,33914.0,30.918676652709795
8192,256,wormhole_b0,riscv_0,118784,L1,unicast,one_to_one,True,False,False,0,0,67507.0,31.065696890692816
16384,256,wormhole_b0,riscv_0,119808,L1,unicast,one_to_one,True,False,False,0,0,134545.0,31.173986398602697
32768,256,wormhole_b0,riscv_0,120832,L1,unicast,one_to_one,True,False,False,0,0,274331.0,30.578418042437786
65536,256,wormhole_b0,riscv_0,121856,L1,unicast,one_to_one,True,False,False,0,0,537336.0,31.22295174713773
32,1,wormhole_b0,riscv_0,122880,L1,unicast,one_to_one,False,True,False,0,0,305.0,0.10491803278688525
64,1,wormhole_b0,riscv_0,123904,L1,unicast,one_to_one,False,True,False,0,0,306.0,0.20915032679738563
128,1,wormhole_b0,riscv_0,124928,L1,unicast,one_to_one,False,True,False,0,0,313.0,0.40894568690095845
256,1,wormhole_b0,riscv_0,125952,L1,unicast,one_to_one,False,True,False,0,0,321.0,0.7975077881619937
512,1,wormhole_b0,riscv_0,126976,L1,unicast,one_to_one,False,True,False,0,0,321.0,1.5950155763239875
1024,1,wormhole_b0,riscv_0,128000,L1,unicast,one_to_one,False,True,False,0,0,345.0,2.9681159420289855
2048,1,wormhole_b0,riscv_0,129024,L1,unicast,one_to_one,False,True,False,0,0,385.0,5.3194805194805195
4096,1,wormhole_b0,riscv_0,130048,L1,unicast,one_to_one,False,True,False,0,0,456.0,8.982456140350877
8192,1,wormhole_b0,riscv_0,131072,L1,unicast,one_to_one,False,True,False,0,0,632.0,12.962025316455696
16384,1,wormhole_b0,riscv_0,132096,L1,unicast,one_to_one,False,True,False,0,0,896.0,18.285714285714285
32768,1,wormhole_b0,riscv_0,133120,L1,unicast,one_to_one,False,True,False,0,0,1442.0,22.723994452149793
65536,1,wormhole_b0,riscv_0,134144,L1,unicast,one_to_one,False,True,False,0,0,2495.0,26.26693386773547
32,4,wormhole_b0,riscv_0,135168,L1,unicast,one_to_one,False,True,False,0,0,364.0,0.3516483516483517
64,4,wormhole_b0,riscv_0,136192,L1,unicast,one_to_one,False,True,False,0,0,373.0,0.6863270777479893
128,4,wormhole_b0,riscv_0,137216,L1,unicast,one_to_one,False,True,False,0,0,366.0,1.3989071038251366
256,4,wormhole_b0,riscv_0,138240,L1,unicast,one_to_one,False,True,False,0,0,371.0,2.7601078167115904
512,4,wormhole_b0,riscv_0,139264,L1,unicast,one_to_one,False,True,False,0,0,387.0,5.291989664082688
1024,4,wormhole_b0,riscv_0,140288,L1,unicast,one_to_one,False,True,False,0,0,461.0,8.885032537960955
2048,4,wormhole_b0,riscv_0,141312,L1,unicast,one_to_one,False,True,False,0,0,631.0,12.98256735340729
4096,4,wormhole_b0,riscv_0,142336,L1,unicast,one_to_one,False,True,False,0,0,909.0,18.024202420242023
8192,4,wormhole_b0,riscv_0,143360,L1,unicast,one_to_one,False,True,False,0,0,1439.0,22.771369006254343
16384,4,wormhole_b0,riscv_0,144384,L1,unicast,one_to_one,False,True,False,0,0,2496.0,26.256410256410255
32768,4,wormhole_b0,riscv_0,145408,L1,unicast,one_to_one,False,True,False,0,0,4599.0,28.5001087192868
65536,4,wormhole_b0,riscv_0,146432,L1,unicast,one_to_one,False,True,False,0,0,8790.0,29.822980659840727
32,16,wormhole_b0,riscv_0,147456,L1,unicast,one_to_one,False,True,False,0,0,605.0,0.8462809917355372
64,16,wormhole_b0,riscv_0,148480,L1,unicast,one_to_one,False,True,False,0,0,605.0,1.6925619834710743
128,16,wormhole_b0,riscv_0,149504,L1,unicast,one_to_one,False,True,False,0,0,606.0,3.3795379537953796
256,16,wormhole_b0,riscv_0,150528,L1,unicast,one_to_one,False,True,False,0,0,611.0,6.703764320785598
512,16,wormhole_b0,riscv_0,151552,L1,unicast,one_to_one,False,True,False,0,0,640.0,12.8
1024,16,wormhole_b0,riscv_0,152576,L1,unicast,one_to_one,False,True,False,0,0,917.0,17.866957470010906
2048,16,wormhole_b0,riscv_0,153600,L1,unicast,one_to_one,False,True,False,0,0,1462.0,22.41313269493844
4096,16,wormhole_b0,riscv_0,154624,L1,unicast,one_to_one,False,True,False,0,0,2485.0,26.372635814889335
8192,16,wormhole_b0,riscv_0,155648,L1,unicast,one_to_one,False,True,False,0,0,4591.0,28.549771291657592
16384,16,wormhole_b0,riscv_0,156672,L1,unicast,one_to_one,False,True,False,0,0,8823.0,29.711436019494503
32768,16,wormhole_b0,riscv_0,157696,L1,unicast,one_to_one,False,True,False,0,0,17236.0,30.418194476676724
65536,16,wormhole_b0,riscv_0,158720,L1,unicast,one_to_one,False,True,False,0,0,33949.0,30.886800789419425
32,64,wormhole_b0,riscv_0,159744,L1,unicast,one_to_one,False,True,False,0,0,1564.0,1.3094629156010231
64,64,wormhole_b0,riscv_0,160768,L1,unicast,one_to_one,False,True,False,0,0,1564.0,2.6189258312020463
128,64,wormhole_b0,riscv_0,161792,L1,unicast,one_to_one,False,True,False,0,0,1565.0,5.2345047923322685
256,64,wormhole_b0,riscv_0,162816,L1,unicast,one_to_one,False,True,False,0,0,1573.0,10.415766052129689
512,64,wormhole_b0,riscv_0,163840,L1,unicast,one_to_one,False,True,False,0,0,1579.0,20.752374920835972
1024,64,wormhole_b0,riscv_0,164864,L1,unicast,one_to_one,False,True,False,0,0,2536.0,25.842271293375394
2048,64,wormhole_b0,riscv_0,165888,L1,unicast,one_to_one,False,True,False,0,0,4629.0,28.315402894793692
4096,64,wormhole_b0,riscv_0,166912,L1,unicast,one_to_one,False,True,False,0,0,8804.0,29.775556565197636
8192,64,wormhole_b0,riscv_0,167936,L1,unicast,one_to_one,False,True,False,0,0,17200.0,30.48186046511628
16384,64,wormhole_b0,riscv_0,168960,L1,unicast,one_to_one,False,True,False,0,0,33940.0,30.894991160872127
32768,64,wormhole_b0,riscv_0,169984,L1,unicast,one_to_one,False,True,False,0,0,67518.0,31.060635682336564
65536,64,wormhole_b0,riscv_0,171008,L1,unicast,one_to_one,False,True,False,0,0,134598.0,31.161711169556753
32,256,wormhole_b0,riscv_0,172032,L1,unicast,one_to_one,False,True,False,0,0,5404.0,1.5159141376757956
64,256,wormhole_b0,riscv_0,173056,L1,unicast,one_to_one,False,True,False,0,0,5404.0,3.0318282753515913
128,256,wormhole_b0,riscv_0,174080,L1,unicast,one_to_one,False,True,False,0,0,5404.0,6.0636565507031825
256,256,wormhole_b0,riscv_0,175104,L1,unicast,one_to_one,False,True,False,0,0,5415.0,12.102677746999076
512,256,wormhole_b0,riscv_0,176128,L1,unicast,one_to_one,False,True,False,0,0,5671.0,23.112678539940045
1024,256,wormhole_b0,riscv_0,177152,L1,unicast,one_to_one,False,True,False,0,0,8998.0,29.133585241164702
2048,256,wormhole_b0,riscv_0,178176,L1,unicast,one_to_one,False,True,False,0,0,17301.0,30.30391306860875
4096,256,wormhole_b0,riscv_0,179200,L1,unicast,one_to_one,False,True,False,0,0,34021.0,30.82143382028747
8192,256,wormhole_b0,riscv_0,180224,L1,unicast,one_to_one,False,True,False,0,0,67593.0,31.026171349104196
16384,256,wormhole_b0,riscv_0,181248,L1,unicast,one_to_one,False,True,False,0,0,134662.0,31.146901130237186
32768,256,wormhole_b0,riscv_0,182272,L1,unicast,one_to_one,False,True,False,0,0,269605.0,31.11443778861668
65536,256,wormhole_b0,riscv_0,183296,L1,unicast,one_to_one,False,True,False,0,0,537064.0,31.238764839944587
32,1,wormhole_b0,riscv_0,184320,L1,unicast,one_to_one,False,False,False,0,0,294.0,0.10884353741496598
64,1,wormhole_b0,riscv_0,185344,L1,unicast,one_to_one,False,False,False,0,0,299.0,0.2140468227424749
128,1,wormhole_b0,riscv_0,186368,L1,unicast,one_to_one,False,False,False,0,0,304.0,0.42105263157894735
256,1,wormhole_b0,riscv_0,187392,L1,unicast,one_to_one,False,False,False,0,0,300.0,0.8533333333333334
512,1,wormhole_b0,riscv_0,188416,L1,unicast,one_to_one,False,False,False,0,0,318.0,1.610062893081761
1024,1,wormhole_b0,riscv_0,189440,L1,unicast,one_to_one,False,False,False,0,0,336.0,3.0476190476190474
2048,1,wormhole_b0,riscv_0,190464,L1,unicast,one_to_one,False,False,False,0,0,367.0,5.580381471389646
4096,1,wormhole_b0,riscv_0,191488,L1,unicast,one_to_one,False,False,False,0,0,453.0,9.041942604856512
8192,1,wormhole_b0,riscv_0,192512,L1,unicast,one_to_one,False,False,False,0,0,624.0,13.128205128205128
16384,1,wormhole_b0,riscv_0,193536,L1,unicast,one_to_one,False,False,False,0,0,897.0,18.265328874024526
32768,1,wormhole_b0,riscv_0,194560,L1,unicast,one_to_one,False,False,False,0,0,1460.0,22.443835616438356
65536,1,wormhole_b0,riscv_0,195584,L1,unicast,one_to_one,False,False,False,0,0,2477.0,26.457811869196608
32,4,wormhole_b0,riscv_0,196608,L1,unicast,one_to_one,False,False,False,0,0,361.0,0.3545706371191136
64,4,wormhole_b0,riscv_0,197632,L1,unicast,one_to_one,False,False,False,0,0,368.0,0.6956521739130435
128,4,wormhole_b0,riscv_0,198656,L1,unicast,one_to_one,False,False,False,0,0,361.0,1.4182825484764543
256,4,wormhole_b0,riscv_0,199680,L1,unicast,one_to_one,False,False,False,0,0,372.0,2.752688172043011
512,4,wormhole_b0,riscv_0,200704,L1,unicast,one_to_one,False,False,False,0,0,377.0,5.43236074270557
1024,4,wormhole_b0,riscv_0,201728,L1,unicast,one_to_one,False,False,False,0,0,440.0,9.309090909090909
2048,4,wormhole_b0,riscv_0,202752,L1,unicast,one_to_one,False,False,False,0,0,624.0,13.128205128205128
4096,4,wormhole_b0,riscv_0,203776,L1,unicast,one_to_one,False,False,False,0,0,898.0,18.244988864142538
8192,4,wormhole_b0,riscv_0,204800,L1,unicast,one_to_one,False,False,False,0,0,1432.0,22.88268156424581
16384,4,wormhole_b0,riscv_0,205824,L1,unicast,one_to_one,False,False,False,0,0,2487.0,26.351427422597506
32768,4,wormhole_b0,riscv_0,206848,L1,unicast,one_to_one,False,False,False,0,0,4609.0,28.438272944239532
65536,4,wormhole_b0,riscv_0,207872,L1,unicast,one_to_one,False,False,False,0,0,8801.0,29.785706169753436
32,16,wormhole_b0,riscv_0,208896,L1,unicast,one_to_one,False,False,False,0,0,625.0,0.8192
64,16,wormhole_b0,riscv_0,209920,L1,unicast,one_to_one,False,False,False,0,0,625.0,1.6384
128,16,wormhole_b0,riscv_0,210944,L1,unicast,one_to_one,False,False,False,0,0,624.0,3.282051282051282
256,16,wormhole_b0,riscv_0,211968,L1,unicast,one_to_one,False,False,False,0,0,633.0,6.470774091627172
512,16,wormhole_b0,riscv_0,212992,L1,unicast,one_to_one,False,False,False,0,0,653.0,12.545176110260337
1024,16,wormhole_b0,riscv_0,214016,L1,unicast,one_to_one,False,False,False,0,0,888.0,18.45045045045045
2048,16,wormhole_b0,riscv_0,215040,L1,unicast,one_to_one,False,False,False,0,0,1441.0,22.73976405274115
4096,16,wormhole_b0,riscv_0,216064,L1,unicast,one_to_one,False,False,False,0,0,2489.0,26.33025311370028
8192,16,wormhole_b0,riscv_0,217088,L1,unicast,one_to_one,False,False,False,0,0,4561.0,28.737557553168166
16384,16,wormhole_b0,riscv_0,218112,L1,unicast,one_to_one,False,False,False,0,0,8768.0,29.8978102189781
32768,16,wormhole_b0,riscv_0,219136,L1,unicast,one_to_one,False,False,False,0,0,17149.0,30.572511516706513
65536,16,wormhole_b0,riscv_0,220160,L1,unicast,one_to_one,False,False,False,0,0,33940.0,30.894991160872127
32,64,wormhole_b0,riscv_0,221184,L1,unicast,one_to_one,False,False,False,0,0,1682.0,1.2175980975029725
64,64,wormhole_b0,riscv_0,222208,L1,unicast,one_to_one,False,False,False,0,0,1682.0,2.435196195005945
128,64,wormhole_b0,riscv_0,223232,L1,unicast,one_to_one,False,False,False,0,0,1682.0,4.87039239001189
256,64,wormhole_b0,riscv_0,224256,L1,unicast,one_to_one,False,False,False,0,0,1691.0,9.688941454760498
512,64,wormhole_b0,riscv_0,225280,L1,unicast,one_to_one,False,False,False,0,0,1698.0,19.297997644287396
1024,64,wormhole_b0,riscv_0,226304,L1,unicast,one_to_one,False,False,False,0,0,2517.0,26.037346046881208
2048,64,wormhole_b0,riscv_0,227328,L1,unicast,one_to_one,False,False,False,0,0,4618.0,28.382849718492853
4096,64,wormhole_b0,riscv_0,228352,L1,unicast,one_to_one,False,False,False,0,0,8808.0,29.76203451407811
8192,64,wormhole_b0,riscv_0,229376,L1,unicast,one_to_one,False,False,False,0,0,17193.0,30.494270924213343
16384,64,wormhole_b0,riscv_0,230400,L1,unicast,one_to_one,False,False,False,0,0,33937.0,30.897722250051565
32768,64,wormhole_b0,riscv_0,231424,L1,unicast,one_to_one,False,False,False,0,0,67684.0,30.984457183381597
65536,64,wormhole_b0,riscv_0,232448,L1,unicast,one_to_one,False,False,False,0,0,134562.0,31.170048007609875
32,256,wormhole_b0,riscv_0,233472,L1,unicast,one_to_one,False,False,False,0,0,5906.0,1.3870640027091095
64,256,wormhole_b0,riscv_0,234496,L1,unicast,one_to_one,False,False,False,0,0,5906.0,2.774128005418219
128,256,wormhole_b0,riscv_0,235520,L1,unicast,one_to_one,False,False,False,0,0,5906.0,5.548256010836438
256,256,wormhole_b0,riscv_0,236544,L1,unicast,one_to_one,False,False,False,0,0,5913.0,11.083375613055978
512,256,wormhole_b0,riscv_0,237568,L1,unicast,one_to_one,False,False,False,0,0,5923.0,22.129326354887727
1024,256,wormhole_b0,riscv_0,238592,L1,unicast,one_to_one,False,False,False,0,0,8990.0,29.159510567296998
2048,256,wormhole_b0,riscv_0,239616,L1,unicast,one_to_one,False,False,False,0,0,17339.0,30.237499279081838
4096,256,wormhole_b0,riscv_0,240640,L1,unicast,one_to_one,False,False,False,0,0,34009.0,30.832309094651414
8192,256,wormhole_b0,riscv_0,241664,L1,unicast,one_to_one,False,False,False,0,0,67561.0,31.04086677225026
16384,256,wormhole_b0,riscv_0,242688,L1,unicast,one_to_one,False,False,False,0,0,134647.0,31.1503709700179
32768,256,wormhole_b0,riscv_0,243712,L1,unicast,one_to_one,False,False,False,0,0,268800.0,31.207619047619048
65536,256,wormhole_b0,riscv_0,244736,L1,unicast,one_to_one,False,False,False,0,0,537409.0,31.21871051657118
