Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
32,4,wormhole_b0,riscv_0,423936,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,589.0,0.21731748726655348
64,4,wormhole_b0,riscv_0,424960,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,596.0,0.42953020134228187
128,4,wormhole_b0,riscv_0,425984,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,492.0,1.0406504065040652
256,4,wormhole_b0,riscv_0,427008,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,517.0,1.9806576402321083
512,4,wormhole_b0,riscv_0,428032,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,517.0,3.9613152804642167
1024,4,wormhole_b0,riscv_0,429056,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,600.0,6.826666666666667
2048,4,wormhole_b0,riscv_0,430080,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,761.0,10.764783180026281
4096,4,wormhole_b0,riscv_0,431104,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,1099.0,14.908098271155596
8192,4,wormhole_b0,riscv_0,432128,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,1773.0,18.48166948674563
32,16,wormhole_b0,riscv_0,433152,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,1408.0,0.36363636363636365
64,16,wormhole_b0,riscv_0,434176,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,1432.0,0.7150837988826816
128,16,wormhole_b0,riscv_0,435200,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,784.0,2.6122448979591835
256,16,wormhole_b0,riscv_0,436224,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,816.0,5.019607843137255
512,16,wormhole_b0,riscv_0,437248,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,825.0,9.92969696969697
1024,16,wormhole_b0,riscv_0,438272,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,1284.0,12.7601246105919
2048,16,wormhole_b0,riscv_0,439296,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,1951.0,16.795489492567913
4096,16,wormhole_b0,riscv_0,440320,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,3481.0,18.826773915541512
8192,16,wormhole_b0,riscv_0,441344,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,6350.0,20.641259842519684
32,64,wormhole_b0,riscv_0,442368,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,4456.0,0.45960502692998206
64,64,wormhole_b0,riscv_0,443392,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,4512.0,0.9078014184397163
128,64,wormhole_b0,riscv_0,444416,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,2016.0,4.063492063492063
256,64,wormhole_b0,riscv_0,445440,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,2032.0,8.062992125984252
512,64,wormhole_b0,riscv_0,446464,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,2001.0,16.375812093953023
1024,64,wormhole_b0,riscv_0,447488,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,3495.0,18.751359084406296
2048,64,wormhole_b0,riscv_0,448512,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,6341.0,20.670556694527676
4096,64,wormhole_b0,riscv_0,449536,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,12272.0,21.36114732724902
8192,64,wormhole_b0,riscv_0,450560,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,24298.0,21.577413778911843
32,256,wormhole_b0,riscv_0,451584,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,16528.0,0.49564375605033884
64,256,wormhole_b0,riscv_0,452608,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,16905.0,0.9691807157645667
128,256,wormhole_b0,riscv_0,453632,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,6776.0,4.8358913813459266
256,256,wormhole_b0,riscv_0,454656,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,6784.0,9.660377358490566
512,256,wormhole_b0,riscv_0,455680,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,7044.0,18.607609312890403
1024,256,wormhole_b0,riscv_0,456704,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,12272.0,21.36114732724902
2048,256,wormhole_b0,riscv_0,457728,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,24302.0,21.573862233561023
4096,256,wormhole_b0,riscv_0,458752,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,47993.0,21.848519575771466
8192,256,wormhole_b0,riscv_0,459776,DRAM Sharded,unicast,one_to_one,False,False,False,0,1,95723.0,21.908548624677454
