Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
32,1,wormhole_b0,riscv_1,0,333.0,0.0960960960960961
64,1,wormhole_b0,riscv_1,1024,333.0,0.1921921921921922
128,1,wormhole_b0,riscv_1,2048,333.0,0.3843843843843844
256,1,wormhole_b0,riscv_1,3072,341.0,0.750733137829912
512,1,wormhole_b0,riscv_1,4096,349.0,1.4670487106017192
1024,1,wormhole_b0,riscv_1,5120,365.0,2.8054794520547945
2048,1,wormhole_b0,riscv_1,6144,405.0,5.05679012345679
4096,1,wormhole_b0,riscv_1,7168,469.0,8.733475479744136
8192,1,wormhole_b0,riscv_1,8192,613.0,13.36378466557912
16384,1,wormhole_b0,riscv_1,9216,905.0,18.10386740331492
32768,1,wormhole_b0,riscv_1,10240,1484.0,22.080862533692724
65536,1,wormhole_b0,riscv_1,11264,2635.0,24.87134724857685
32,4,wormhole_b0,riscv_1,12288,412.0,0.3106796116504854
64,4,wormhole_b0,riscv_1,13312,420.0,0.6095238095238096
128,4,wormhole_b0,riscv_1,14336,420.0,1.2190476190476192
256,4,wormhole_b0,riscv_1,15360,420.0,2.4380952380952383
512,4,wormhole_b0,riscv_1,16384,436.0,4.697247706422019
1024,4,wormhole_b0,riscv_1,17408,476.0,8.605042016806722
2048,4,wormhole_b0,riscv_1,18432,620.0,13.212903225806452
4096,4,wormhole_b0,riscv_1,19456,924.0,17.73160173160173
8192,4,wormhole_b0,riscv_1,20480,1492.0,21.962466487935657
16384,4,wormhole_b0,riscv_1,21504,2636.0,24.861911987860395
32768,4,wormhole_b0,riscv_1,22528,4931.0,26.581220847698237
65536,4,wormhole_b0,riscv_1,23552,9571.0,27.389405495768468
32,16,wormhole_b0,riscv_1,24576,724.0,0.7071823204419889
64,16,wormhole_b0,riscv_1,25600,732.0,1.3989071038251366
128,16,wormhole_b0,riscv_1,26624,732.0,2.797814207650273
256,16,wormhole_b0,riscv_1,27648,732.0,5.595628415300546
512,16,wormhole_b0,riscv_1,28672,748.0,10.95187165775401
1024,16,wormhole_b0,riscv_1,29696,925.0,17.712432432432433
2048,16,wormhole_b0,riscv_1,30720,1500.0,21.845333333333333
4096,16,wormhole_b0,riscv_1,31744,2628.0,24.93759512937595
8192,16,wormhole_b0,riscv_1,32768,4940.0,26.532793522267205
16384,16,wormhole_b0,riscv_1,33792,9555.0,27.43526949241235
32768,16,wormhole_b0,riscv_1,34816,18723.0,28.002350050739732
65536,16,wormhole_b0,riscv_1,35840,37091.0,28.270362082445878
32,64,wormhole_b0,riscv_1,36864,1972.0,1.0385395537525355
64,64,wormhole_b0,riscv_1,37888,1980.0,2.0686868686868687
128,64,wormhole_b0,riscv_1,38912,1980.0,4.137373737373737
256,64,wormhole_b0,riscv_1,39936,1980.0,8.274747474747475
512,64,wormhole_b0,riscv_1,40960,1988.0,16.482897384305836
1024,64,wormhole_b0,riscv_1,41984,2700.0,24.27259259259259
2048,64,wormhole_b0,riscv_1,43008,4972.0,26.362027353177794
4096,64,wormhole_b0,riscv_1,44032,9588.0,27.34084272006675
8192,64,wormhole_b0,riscv_1,45056,18724.0,28.000854518265328
16384,64,wormhole_b0,riscv_1,46080,37339.0,28.08259460617585
32768,64,wormhole_b0,riscv_1,47104,73972.0,28.3506191531931
65536,64,wormhole_b0,riscv_1,48128,148309.0,28.280846071378
32,256,wormhole_b0,riscv_1,49152,6964.0,1.1763354394026422
64,256,wormhole_b0,riscv_1,50176,6972.0,2.3499713138267353
128,256,wormhole_b0,riscv_1,51200,6972.0,4.699942627653471
256,256,wormhole_b0,riscv_1,52224,6972.0,9.399885255306941
512,256,wormhole_b0,riscv_1,53248,6980.0,18.778223495702004
1024,256,wormhole_b0,riscv_1,54272,9812.0,26.71667346106808
2048,256,wormhole_b0,riscv_1,55296,18860.0,27.798939554612936
4096,256,wormhole_b0,riscv_1,56320,37196.0,28.19055812452952
8192,256,wormhole_b0,riscv_1,57344,74244.0,28.24675394644685
16384,256,wormhole_b0,riscv_1,58368,147355.0,28.46394082318211
32768,256,wormhole_b0,riscv_1,59392,294371.0,28.49672012528408
65536,256,wormhole_b0,riscv_1,60416,592469.0,28.317457959825745
