Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Memory type,Mechanism,Pattern,Same axis,Stateful,Loopback,Number of subordinates,NoC Index,Latency (cycles),Bandwidth (bytes/cycle)
32,7,wormhole_b0,riscv_0,0,L1,unicast,one_to_row,True,False,False,7,0,421.0,0.5320665083135392
64,7,wormhole_b0,riscv_0,1024,L1,unicast,one_to_row,True,False,False,7,0,420.0,1.0666666666666667
128,7,wormhole_b0,riscv_0,2048,L1,unicast,one_to_row,True,False,False,7,0,421.0,2.1282660332541568
256,7,wormhole_b0,riscv_0,3072,L1,unicast,one_to_row,True,False,False,7,0,429.0,4.177156177156177
512,7,wormhole_b0,riscv_0,4096,L1,unicast,one_to_row,True,False,False,7,0,437.0,8.20137299771167
1024,7,wormhole_b0,riscv_0,5120,L1,unicast,one_to_row,True,False,False,7,0,484.0,14.809917355371901
2048,7,wormhole_b0,riscv_0,6144,L1,unicast,one_to_row,True,False,False,7,0,719.0,19.938803894297635
4096,7,wormhole_b0,riscv_0,7168,L1,unicast,one_to_row,True,False,False,7,0,1220.0,23.501639344262294
8192,7,wormhole_b0,riscv_0,8192,L1,unicast,one_to_row,True,False,False,7,0,2136.0,26.846441947565545
16384,7,wormhole_b0,riscv_0,9216,L1,unicast,one_to_row,True,False,False,7,0,3972.0,28.87411883182276
32768,7,wormhole_b0,riscv_0,10240,L1,unicast,one_to_row,True,False,False,7,0,7651.0,29.979871912168345
65536,7,wormhole_b0,riscv_0,11264,L1,unicast,one_to_row,True,False,False,7,0,14978.0,30.628388302844172
32,28,wormhole_b0,riscv_0,12288,L1,unicast,one_to_row,True,False,False,7,0,916.0,0.9781659388646288
64,28,wormhole_b0,riscv_0,13312,L1,unicast,one_to_row,True,False,False,7,0,914.0,1.960612691466083
128,28,wormhole_b0,riscv_0,14336,L1,unicast,one_to_row,True,False,False,7,0,922.0,3.8872017353579174
256,28,wormhole_b0,riscv_0,15360,L1,unicast,one_to_row,True,False,False,7,0,931.0,7.6992481203007515
512,28,wormhole_b0,riscv_0,16384,L1,unicast,one_to_row,True,False,False,7,0,932.0,15.381974248927039
1024,28,wormhole_b0,riscv_0,17408,L1,unicast,one_to_row,True,False,False,7,0,1209.0,23.715467328370554
2048,28,wormhole_b0,riscv_0,18432,L1,unicast,one_to_row,True,False,False,7,0,2167.0,26.462390401476696
4096,28,wormhole_b0,riscv_0,19456,L1,unicast,one_to_row,True,False,False,7,0,3969.0,28.895943562610228
8192,28,wormhole_b0,riscv_0,20480,L1,unicast,one_to_row,True,False,False,7,0,7633.0,30.05056989388183
16384,28,wormhole_b0,riscv_0,21504,L1,unicast,one_to_row,True,False,False,7,0,15007.0,30.569201039514894
32768,28,wormhole_b0,riscv_0,22528,L1,unicast,one_to_row,True,False,False,7,0,29642.0,30.952837190472977
