Transaction Size (bytes),Number of Transactions,Architecture,RISC-V Processor,Run Host ID,Latency (cycles),Bandwidth (bytes/cycle)
32,1,wormhole_b0,riscv_1,0,290.0,0.1103448275862069
64,1,wormhole_b0,riscv_1,1024,290.0,0.2206896551724138
128,1,wormhole_b0,riscv_1,2048,292.0,0.4383561643835616
256,1,wormhole_b0,riscv_1,3072,298.0,0.8590604026845637
512,1,wormhole_b0,riscv_1,4096,308.0,1.6623376623376624
1024,1,wormhole_b0,riscv_1,5120,330.0,3.103030303030303
2048,1,wormhole_b0,riscv_1,6144,363.0,5.641873278236915
4096,1,wormhole_b0,riscv_1,7168,436.0,9.394495412844037
8192,1,wormhole_b0,riscv_1,8192,586.0,13.979522184300341
32,4,wormhole_b0,riscv_1,9216,366.0,0.34972677595628415
64,4,wormhole_b0,riscv_1,10240,374.0,0.6844919786096256
128,4,wormhole_b0,riscv_1,11264,368.0,1.391304347826087
256,4,wormhole_b0,riscv_1,12288,374.0,2.7379679144385025
512,4,wormhole_b0,riscv_1,13312,384.0,5.333333333333333
1024,4,wormhole_b0,riscv_1,14336,430.0,9.525581395348837
2048,4,wormhole_b0,riscv_1,15360,554.0,14.787003610108304
4096,4,wormhole_b0,riscv_1,16384,823.0,19.907654921020654
8192,4,wormhole_b0,riscv_1,17408,1334.0,24.563718140929534
32,16,wormhole_b0,riscv_1,18432,644.0,0.7950310559006211
64,16,wormhole_b0,riscv_1,19456,644.0,1.5900621118012421
128,16,wormhole_b0,riscv_1,20480,654.0,3.1314984709480123
256,16,wormhole_b0,riscv_1,21504,653.0,6.272588055130169
512,16,wormhole_b0,riscv_1,22528,661.0,12.393343419062028
1024,16,wormhole_b0,riscv_1,23552,814.0,20.127764127764127
2048,16,wormhole_b0,riscv_1,24576,1337.0,24.50860134629768
4096,16,wormhole_b0,riscv_1,25600,2374.0,27.605728727885424
8192,16,wormhole_b0,riscv_1,26624,4445.0,29.487514060742406
32,64,wormhole_b0,riscv_1,27648,1803.0,1.1358846367165836
64,64,wormhole_b0,riscv_1,28672,1805.0,2.269252077562327
128,64,wormhole_b0,riscv_1,29696,1805.0,4.538504155124654
256,64,wormhole_b0,riscv_1,30720,1811.0,9.046935394809498
512,64,wormhole_b0,riscv_1,31744,1822.0,17.98463227222832
1024,64,wormhole_b0,riscv_1,32768,2405.0,27.24989604989605
2048,64,wormhole_b0,riscv_1,33792,4500.0,29.127111111111113
4096,64,wormhole_b0,riscv_1,34816,8643.0,30.330209418026147
8192,64,wormhole_b0,riscv_1,35840,16947.0,30.9369209889656
32,256,wormhole_b0,riscv_1,36864,6403.0,1.279400281118226
64,256,wormhole_b0,riscv_1,37888,6403.0,2.558800562236452
128,256,wormhole_b0,riscv_1,38912,6403.0,5.117601124472904
256,256,wormhole_b0,riscv_1,39936,6413.0,10.219242164353657
512,256,wormhole_b0,riscv_1,40960,6419.0,20.419379965726748
1024,256,wormhole_b0,riscv_1,41984,8819.0,29.724912121555732
2048,256,wormhole_b0,riscv_1,43008,17031.0,30.78433444894604
4096,256,wormhole_b0,riscv_1,44032,33595.0,31.212263729721684
8192,256,wormhole_b0,riscv_1,45056,67036.0,31.28396682379617
32,1,wormhole_b0,riscv_0,0,299.0,0.10702341137123746
64,1,wormhole_b0,riscv_0,1024,298.0,0.21476510067114093
128,1,wormhole_b0,riscv_0,2048,302.0,0.423841059602649
256,1,wormhole_b0,riscv_0,3072,304.0,0.8421052631578947
512,1,wormhole_b0,riscv_0,4096,314.0,1.6305732484076434
1024,1,wormhole_b0,riscv_0,5120,336.0,3.0476190476190474
2048,1,wormhole_b0,riscv_0,6144,366.0,5.595628415300546
4096,1,wormhole_b0,riscv_0,7168,433.0,9.459584295612009
8192,1,wormhole_b0,riscv_0,8192,557.0,14.707360861759426
32,4,wormhole_b0,riscv_0,9216,386.0,0.3316062176165803
64,4,wormhole_b0,riscv_0,10240,385.0,0.6649350649350649
128,4,wormhole_b0,riscv_0,11264,391.0,1.3094629156010231
256,4,wormhole_b0,riscv_0,12288,393.0,2.6055979643765905
512,4,wormhole_b0,riscv_0,13312,406.0,5.044334975369458
1024,4,wormhole_b0,riscv_0,14336,439.0,9.330296127562642
2048,4,wormhole_b0,riscv_0,15360,573.0,14.296684118673648
4096,4,wormhole_b0,riscv_0,16384,834.0,19.645083932853716
8192,4,wormhole_b0,riscv_0,17408,1361.0,24.076414401175604
32,16,wormhole_b0,riscv_0,18432,707.0,0.7241867043847242
64,16,wormhole_b0,riscv_0,19456,710.0,1.4422535211267606
128,16,wormhole_b0,riscv_0,20480,716.0,2.8603351955307263
256,16,wormhole_b0,riscv_0,21504,719.0,5.696801112656467
512,16,wormhole_b0,riscv_0,22528,734.0,11.160762942779291
1024,16,wormhole_b0,riscv_0,23552,837.0,19.574671445639186
2048,16,wormhole_b0,riscv_0,24576,1366.0,23.988286969253295
4096,16,wormhole_b0,riscv_0,25600,2407.0,27.22725384295804
8192,16,wormhole_b0,riscv_0,26624,4509.0,29.068973164781546
32,64,wormhole_b0,riscv_0,27648,2035.0,1.0063882063882064
64,64,wormhole_b0,riscv_0,28672,2043.0,2.004894762604014
128,64,wormhole_b0,riscv_0,29696,2050.0,3.9960975609756098
256,64,wormhole_b0,riscv_0,30720,2045.0,8.011735941320293
512,64,wormhole_b0,riscv_0,31744,2054.0,15.953261927945473
1024,64,wormhole_b0,riscv_0,32768,2443.0,26.82603356528858
2048,64,wormhole_b0,riscv_0,33792,4519.0,29.004647045806596
4096,64,wormhole_b0,riscv_0,34816,8681.0,30.197442690934224
8192,64,wormhole_b0,riscv_0,35840,17045.0,30.759049574655325
32,256,wormhole_b0,riscv_0,36864,7328.0,1.1179039301310043
64,256,wormhole_b0,riscv_0,37888,7328.0,2.2358078602620086
128,256,wormhole_b0,riscv_0,38912,7342.0,4.4630890765459
256,256,wormhole_b0,riscv_0,39936,7342.0,8.9261781530918
512,256,wormhole_b0,riscv_0,40960,7348.0,17.837778987479588
1024,256,wormhole_b0,riscv_0,41984,8938.0,29.329156410830162
2048,256,wormhole_b0,riscv_0,43008,17171.0,30.53334109836352
4096,256,wormhole_b0,riscv_0,44032,33794.0,31.02846659170267
8192,256,wormhole_b0,riscv_0,45056,67295.0,31.163563414815364
